CZ20,PUMA2010,PUMA2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method,state_fips,state
306,G48006100,Alamo Area COG (Southwest) PUMA,136051.8012142816,0.047126865640737384,0.047126865640737384,2886926.583478867,42407,100,5070,building_footprint_area,48,TX
515,G48005000,Houston-Galveston Area Council (West) PUMA,20430.70867660828,0.31834265147015267,0.31834265147015267,64178.358075037366,10265,100,5070,building_footprint_area,48,TX
501,G48004633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,111540.08166728914,0.015320306175668423,0.015320306175668423,7280538.677773694,3903,100,5070,building_footprint_area,48,TX
501,G48004607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,129463.87883555447,0.017782184061570436,0.017782184061570436,7280538.677773694,7480,100,5070,building_footprint_area,48,TX
501,G48004608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,103225.4291417374,0.014178268080199606,0.014178268080199606,7280538.677773694,5281,100,5070,building_footprint_area,48,TX
501,G48004610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,113985.91011706647,0.015656246764411404,0.015656246764411404,7280538.677773694,4626,100,5070,building_footprint_area,48,TX
501,G48004611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,108442.04818514641,0.01489478361212508,0.01489478361212508,7280538.677773694,4628,100,5070,building_footprint_area,48,TX
501,G48004609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,129412.97498578951,0.01777519229186521,0.01777519229186521,7280538.677773694,6151,100,5070,building_footprint_area,48,TX
501,G48004636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,120496.87810550211,0.016550544326254264,0.016550544326254264,7280538.677773694,5041,100,5070,building_footprint_area,48,TX
501,G48004622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA",119263.95722579327,0.016381199593085996,0.016381199593085996,7280538.677773694,6982,100,5070,building_footprint_area,48,TX
306,G48005700,Alamo Area COG (Northeast)--Guadalupe County PUMA,172046.8005782012,0.05959514230904951,0.05959514230904951,2886926.583478867,24237,100,5070,building_footprint_area,48,TX
501,G48004634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA,123438.16010290966,0.016954536685554106,0.016954536685554106,7280538.677773694,4028,100,5070,building_footprint_area,48,TX
501,G48004606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",111673.81631895539,0.015338674960944508,0.015338674960944508,7280538.677773694,4801,100,5070,building_footprint_area,48,TX
501,G48004612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,107675.41623163689,0.014789484816604644,0.014789484816604644,7280538.677773694,4076,100,5070,building_footprint_area,48,TX
501,G48004601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,120543.43959775846,0.016556939662412354,0.016556939662412354,7280538.677773694,4859,100,5070,building_footprint_area,48,TX
501,G48004635,Houston City (West)--South of I-10 & West of TX-6 PUMA,120053.6497979979,0.016489665821637932,0.016489665821637932,7280538.677773694,4415,100,5070,building_footprint_area,48,TX
306,G48005100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",3.5963797569274902,1.2457468705676965e-6,1.2457468705676965e-6,2886926.583478867,2,100,5070,building_footprint_area,48,TX
515,G48005500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,19522.878381976625,0.30419722422861717,0.30419722422861717,64178.358075037366,8679,100,5070,building_footprint_area,48,TX
501,G48004905,Fort Bend County (West & South) PUMA,272036.08717606263,0.03736482961165288,0.03736482961165288,7280538.677773694,26191,100,5070,building_footprint_area,48,TX
501,G48004613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,120334.80551832914,0.01652828325542612,0.01652828325542612,7280538.677773694,4570,100,5070,building_footprint_area,48,TX
306,G48005914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,194166.60233751684,0.06725720129104841,0.06725720129104841,2886926.583478867,14321,100,5070,building_footprint_area,48,TX
501,G48004604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,152246.2211376801,0.020911395142019257,0.020911395142019257,7280538.677773694,4136,100,5070,building_footprint_area,48,TX
501,G48004602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA,112062.0000170907,0.015391992952279459,0.015391992952279459,7280538.677773694,3568,100,5070,building_footprint_area,48,TX
306,G48005915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,148898.10394537682,0.051576685322544086,0.051576685322544086,2886926.583478867,9856,100,5070,building_footprint_area,48,TX
501,G48004904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",175841.9214839898,0.02415232296214657,0.02415232296214657,7280538.677773694,7302,100,5070,building_footprint_area,48,TX
501,G48004637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",126976.32658311352,0.01744051260530374,0.01744051260530374,7280538.677773694,3396,100,5070,building_footprint_area,48,TX
501,G48004603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",132420.77894201537,0.01818832160678915,0.01818832160678915,7280538.677773694,4032,100,5070,building_footprint_area,48,TX
501,G48004614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",110946.46474955045,0.0152387714233635,0.0152387714233635,7280538.677773694,1910,100,5070,building_footprint_area,48,TX
501,G48004605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA,115941.08280988038,0.015924794571015706,0.015924794571015706,7280538.677773694,4377,100,5070,building_footprint_area,48,TX
501,G48004638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,107964.76698343921,0.014829227858240514,0.014829227858240514,7280538.677773694,2806,100,5070,building_footprint_area,48,TX
501,G48004618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,99844.0688366536,0.013713829876553145,0.013713829876553145,7280538.677773694,3624,100,5070,building_footprint_area,48,TX
501,G48004615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,104887.82401145622,0.01440660212844714,0.01440660212844714,7280538.677773694,2759,100,5070,building_footprint_area,48,TX
501,G48004621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",111067.01080087386,0.015255328721752894,0.015255328721752894,7280538.677773694,6137,100,5070,building_footprint_area,48,TX
501,G48004617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,131085.48574002646,0.018004915781878784,0.018004915781878784,7280538.677773694,6254,100,5070,building_footprint_area,48,TX
501,G48004616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,111288.11969724018,0.015285698575709075,0.015285698575709075,7280538.677773694,3781,100,5070,building_footprint_area,48,TX
306,G48005916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA",131987.2639242923,0.04571895408758269,0.04571895408758269,2886926.583478867,6851,100,5070,building_footprint_area,48,TX
501,G48004619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,106006.98051817564,0.014560321043523578,0.014560321043523578,7280538.677773694,4405,100,5070,building_footprint_area,48,TX
501,G48004902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA,136663.51775844977,0.01877107228008573,0.01877107228008573,7280538.677773694,7316,100,5070,building_footprint_area,48,TX
501,G48004903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA",115665.689655466,0.01588696863991323,0.01588696863991323,7280538.677773694,6470,100,5070,building_footprint_area,48,TX
306,G48005911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA",120596.9660012871,0.041773478650767325,0.041773478650767325,2886926.583478867,7051,100,5070,building_footprint_area,48,TX
306,G48005912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA,104438.17017366877,0.0361762473529259,0.0361762473529259,2886926.583478867,5173,100,5070,building_footprint_area,48,TX
511,G48005500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,61972.85389846726,0.3583495919830035,0.3583495919830035,172939.65246486632,30342,100,5070,building_footprint_area,48,TX
511,G48005100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",3.620718002319336,2.0936308999781905e-5,2.0936308999781905e-5,172939.65246486632,1,100,5070,building_footprint_area,48,TX
501,G48004620,Houston (Southeast) & Webster Cities PUMA,116660.91407149285,0.0160236651757156,0.0160236651757156,7280538.677773694,4647,100,5070,building_footprint_area,48,TX
501,G48004901,Fort Bend County (East)--Missouri City PUMA,121114.00992629677,0.016635308908671584,0.016635308908671584,7280538.677773694,6243,100,5070,building_footprint_area,48,TX
306,G48005910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA,121605.72101217695,0.04212290042569665,0.04212290042569665,2886926.583478867,4380,100,5070,building_footprint_area,48,TX
306,G48005913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA",123415.68088199478,0.0427498508580962,0.0427498508580962,2886926.583478867,5295,100,5070,building_footprint_area,48,TX
501,G48004801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City PUMA,136720.51950858068,0.01877890161149288,0.01877890161149288,7280538.677773694,7974,100,5070,building_footprint_area,48,TX
306,G48005909,San Antonio (Northwest) & Leon Valley Cities PUMA,108244.79325191304,0.03749482022555404,0.03749482022555404,2886926.583478867,4472,100,5070,building_footprint_area,48,TX
501,G48004701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA",173103.7370092388,0.02377622655006236,0.02377622655006236,7280538.677773694,19346,100,5070,building_footprint_area,48,TX
501,G48004702,Galveston County (Northwest)--League City & Friendswood City PUMA,176149.19617148582,0.02419452790069515,0.02419452790069515,7280538.677773694,11616,100,5070,building_footprint_area,48,TX
501,G48004802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City PUMA,128712.31659589242,0.01767895512853057,0.01767895512853057,7280538.677773694,19389,100,5070,building_footprint_area,48,TX
306,G48005904,San Antonio City (Northwest)--Inside Loop I-410 PUMA,99425.76947462559,0.03444000621408716,0.03444000621408716,2886926.583478867,4276,100,5070,building_footprint_area,48,TX
306,G48005902,San Antonio City (Northeast)--Inside Loop I-410 PUMA,121518.96012579044,0.0420928473973713,0.0420928473973713,2886926.583478867,6435,100,5070,building_footprint_area,48,TX
306,G48005908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA,125573.91289863735,0.043497438977930486,0.043497438977930486,2886926.583478867,4232,100,5070,building_footprint_area,48,TX
306,G48005907,Bexar County (South)--San Antonio City (Far South) PUMA,155201.8089218291,0.053760220232135045,0.053760220232135045,2886926.583478867,22547,100,5070,building_footprint_area,48,TX
306,G48005905,San Antonio City (West)--Inside Loop I-410 PUMA,114418.96222122572,0.039633485269772985,0.039633485269772985,2886926.583478867,4731,100,5070,building_footprint_area,48,TX
306,G48005901,San Antonio City (Central) PUMA,102256.14986547269,0.03542041922737424,0.03542041922737424,2886926.583478867,3945,100,5070,building_footprint_area,48,TX
306,G48005500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,63714.99433372682,0.022070181728330477,0.022070181728330477,2886926.583478867,21956,100,5070,building_footprint_area,48,TX
306,G48005903,San Antonio City (Southeast)--Inside Loop I-410 PUMA,115941.20025329106,0.040160771983878116,0.040160771983878116,2886926.583478867,5509,100,5070,building_footprint_area,48,TX
306,G48005906,San Antonio City (Southwest)--Inside Loop I-410 PUMA,117250.57208187669,0.04061432415804106,0.04061432415804106,2886926.583478867,4961,100,5070,building_footprint_area,48,TX
501,G48004803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City PUMA,104012.90714826487,0.014286430132676782,0.014286430132676782,7280538.677773694,16894,100,5070,building_footprint_area,48,TX
511,G48005600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,110896.27302809047,0.6412426036915951,0.6412426036915951,172939.65246486632,18923,100,5070,building_footprint_area,48,TX
306,G48006400,South Texas Development Council (South) & Coastal Bend COG (West) PUMA,11864.944694123697,0.0041098879209550045,0.0041098879209550045,2886926.583478867,6112,100,5070,building_footprint_area,48,TX
499,G48006500,Coastal Bend COG (Northeast) PUMA,128123.96513528074,0.068885737330596,0.068885737330596,1859949.0997735716,22545,100,5070,building_footprint_area,48,TX
306,G48006500,Coastal Bend COG (Northeast) PUMA,0.8467998504638672,2.9332226711613775e-7,2.9332226711613775e-7,2886926.583478867,1,100,5070,building_footprint_area,48,TX
306,G48006200,Middle Rio Grande Development Council PUMA,6817.18435614882,0.002361398587398031,0.002361398587398031,2886926.583478867,1500,100,5070,building_footprint_area,48,TX
511,G48006500,Coastal Bend COG (Northeast) PUMA,1.5219952464103699,8.8007303398483e-6,8.8007303398483e-6,172939.65246486632,2,100,5070,building_footprint_area,48,TX
499,G48005600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,4.284273028373718,2.3034356310585495e-6,2.3034356310585495e-6,1859949.0997735716,3,100,5070,building_footprint_area,48,TX
499,G48005500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,0.9502149820327759,5.108822505672086e-7,5.108822505672086e-7,1859949.0997735716,1,100,5070,building_footprint_area,48,TX
306,G48006302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer) PUMA,139192.1475394289,0.048214647485665035,0.048214647485665035,2886926.583478867,7070,100,5070,building_footprint_area,48,TX
509,G48006400,South Texas Development Council (South) & Coastal Bend COG (West) PUMA,14555.083904934116,0.2418909343378206,0.2418909343378206,60172.0934469034,4242,100,5070,building_footprint_area,48,TX
509,G48006900,Coastal Bend COG (Southeast) & Willacy County PUMA,45617.00954196928,0.7581090656621794,0.7581090656621794,60172.0934469034,9757,100,5070,building_footprint_area,48,TX
499,G48006900,Coastal Bend COG (Southeast) & Willacy County PUMA,50416.11684854026,0.02710618094585377,0.02710618094585377,1859949.0997735716,6375,100,5070,building_footprint_area,48,TX
499,G48006601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA,128715.27310990496,0.06920365354383871,0.06920365354383871,1859949.0997735716,12848,100,5070,building_footprint_area,48,TX
499,G48006602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA,105833.26656633802,0.05690116282172564,0.05690116282172564,1859949.0997735716,4728,100,5070,building_footprint_area,48,TX
499,G48006603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA,113970.65806018375,0.0612762242117585,0.0612762242117585,1859949.0997735716,4869,100,5070,building_footprint_area,48,TX
306,G48006301,South Texas Development Council (North)--Webb County--Laredo City (Central) PUMA,123249.85248845583,0.04269240970441812,0.04269240970441812,2886926.583478867,4427,100,5070,building_footprint_area,48,TX
533,G48006400,South Texas Development Council (South) & Coastal Bend COG (West) PUMA,13780.99998133746,1,1,13780.99998133746,2170,100,5070,building_footprint_area,48,TX
499,G48006400,South Texas Development Council (South) & Coastal Bend COG (West) PUMA,63905.20869746059,0.0343585793316819,0.0343585793316819,1859949.0997735716,7057,100,5070,building_footprint_area,48,TX
499,G48006807,Hidalgo County (North & West) PUMA,119848.90875862446,0.0644366605372237,0.0644366605372237,1859949.0997735716,12729,100,5070,building_footprint_area,48,TX
499,G48006804,Hidalgo County (North Central)--Edinburg City PUMA,127174.2814821545,0.06837514074854875,0.06837514074854875,1859949.0997735716,8401,100,5070,building_footprint_area,48,TX
499,G48006802,Hidalgo County (East)--Alamo & Donna Cities PUMA,113602.1423935243,0.06107809208722653,0.06107809208722653,1859949.0997735716,9437,100,5070,building_footprint_area,48,TX
499,G48006702,Cameron County (West)--Harlingen & San Benito Cities PUMA,148491.1053489959,0.0798361123791361,0.0798361123791361,1859949.0997735716,13811,100,5070,building_footprint_area,48,TX
499,G48006701,Cameron County (East)--Brownsville City (North) PUMA,121048.89367219922,0.06508183137212496,0.06508183137212496,1859949.0997735716,11471,100,5070,building_footprint_area,48,TX
499,G48006805,Hidalgo County (Central)--McAllen City PUMA,138712.53404720128,0.07457867210671948,0.07457867210671948,1859949.0997735716,6703,100,5070,building_footprint_area,48,TX
499,G48006806,Hidalgo County (Southwest)--Mission City PUMA,113649.57541648857,0.061103594410365406,0.061103594410365406,1859949.0997735716,7348,100,5070,building_footprint_area,48,TX
499,G48006803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA",132310.15134216566,0.07113643666822547,0.07113643666822547,1859949.0997735716,6212,100,5070,building_footprint_area,48,TX
499,G48006801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA,107106.53243776783,0.05758573309925894,0.05758573309925894,1859949.0997735716,7970,100,5070,building_footprint_area,48,TX
499,G48006703,Cameron County (South)--Brownsville City (Central) PUMA,144954.10478351172,0.0779344471314609,0.0779344471314609,1859949.0997735716,6091,100,5070,building_footprint_area,48,TX
536,G49057002,Weber County (East)--Ogden (Southeast) & South Ogden Cities PUMA,106847.6280307225,0.0403812294963338,0.0403812294963338,2645972.630437693,7920,100,5070,building_footprint_area,49,UT
536,G49057001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities PUMA",154898.6768680741,0.05854129974218629,0.05854129974218629,2645972.630437693,12413,100,5070,building_footprint_area,49,UT
536,G49005001,"Cache, Summit, Morgan & Rich Counties PUMA",54051.8893761714,0.02042798506469442,0.02042798506469442,2645972.630437693,10950,100,5070,building_footprint_area,49,UT
536,G49011001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA",233663.15858297417,0.08830898547288524,0.08830898547288524,2645972.630437693,12844,100,5070,building_footprint_area,49,UT
536,G49011002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities PUMA",126974.19133998267,0.04798771910160642,0.04798771910160642,2645972.630437693,6952,100,5070,building_footprint_area,49,UT
536,G49035001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna PUMA",110920.22179417533,0.04192039649927409,0.04192039649927409,2645972.630437693,4039,100,5070,building_footprint_area,49,UT
536,G49035002,Salt Lake County (Northeast)--Salt Lake City (East) PUMA,127335.01186471025,0.048124085033958444,0.048124085033958444,2645972.630437693,4795,100,5070,building_footprint_area,49,UT
536,G49035003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA",110519.20147450156,0.0417688377435029,0.0417688377435029,2645972.630437693,3819,100,5070,building_footprint_area,49,UT
535,G49013001,Southeast Utah & Uintah Basin Region PUMA,55703.49379129475,1,1,55703.49379129475,16415,100,5070,building_footprint_area,49,UT
536,G49035004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA",127899.1803492736,0.04833730284206179,0.04833730284206179,2645972.630437693,5048,100,5070,building_footprint_area,49,UT
580,G49013001,Southeast Utah & Uintah Basin Region PUMA,0.5590754151344299,9.974549505474523e-6,9.974549505474523e-6,56050.19202396879,2,100,5070,building_footprint_area,49,UT
536,G49035005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek PUMA",155844.63987333793,0.05889881024489597,0.05889881024489597,2645972.630437693,7027,100,5070,building_footprint_area,49,UT
536,G49035006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities PUMA",151693.8497581142,0.057330090271198765,0.057330090271198765,2645972.630437693,5835,100,5070,building_footprint_area,49,UT
536,G49035007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities PUMA",175930.16334075108,0.06648978954542284,0.06648978954542284,2645972.630437693,9086,100,5070,building_footprint_area,49,UT
536,G49035008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA",108964.32128810696,0.04118119742987751,0.04118119742987751,2645972.630437693,5391,100,5070,building_footprint_area,49,UT
536,G49013001,Southeast Utah & Uintah Basin Region PUMA,32643.32960856706,0.012336986873204068,0.012336986873204068,2645972.630437693,5022,100,5070,building_footprint_area,49,UT
536,G49035009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities PUMA,113270.57782216044,0.04280867327165942,0.04280867327165942,2645972.630437693,6159,100,5070,building_footprint_area,49,UT
536,G49049004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA",178781.9032855197,0.06756755577473446,0.06756755577473446,2645972.630437693,12187,100,5070,building_footprint_area,49,UT
536,G49049001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA",160137.94884127122,0.06052139277600216,0.06052139277600216,2645972.630437693,9973,100,5070,building_footprint_area,49,UT
536,G49049002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities PUMA",191346.61152099678,0.07231617187564955,0.07231617187564955,2645972.630437693,8420,100,5070,building_footprint_area,49,UT
536,G49049003,Utah County (Central)--Provo City PUMA,115292.917660104,0.043572981947675095,0.043572981947675095,2645972.630437693,3946,100,5070,building_footprint_area,49,UT
536,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,40033.61235559161,0.01513001755765301,0.01513001755765301,2645972.630437693,9571,100,5070,building_footprint_area,49,UT
534,G49013001,Southeast Utah & Uintah Basin Region PUMA,30151.726977018407,1,1,30151.726977018407,6669,100,5070,building_footprint_area,49,UT
537,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,30288.209383587586,1,1,30288.209383587586,9599,100,5070,building_footprint_area,49,UT
364,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,63311.45133050624,0.25964004594869927,0.25964004594869927,243843.16794881318,9029,100,5070,building_footprint_area,49,UT
34,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,7621.872196664568,0.020054890005538464,0.020054890005538464,380050.5609634195,2966,100,5070,building_footprint_area,49,UT
34,G49013001,Southeast Utah & Uintah Basin Region PUMA,1.2633562684059143,3.324179459710137e-6,3.324179459710137e-6,380050.5609634195,2,100,5070,building_footprint_area,49,UT
32,G49013001,Southeast Utah & Uintah Basin Region PUMA,0.733257956802845,2.727178111698334e-6,2.727178111698334e-6,268870.578587261,3,100,5070,building_footprint_area,49,UT
551,G51051084,Northern Shenandoah Valley Regional Commission (North) PUMA,131948.919426454,0.17233313872879635,0.17233313872879635,765661.9057702204,23551,100,5070,building_footprint_area,51,VA
551,G54000400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA",216570.18124433886,0.28285354098488064,0.28285354098488064,765661.9057702204,47743,100,5070,building_footprint_area,54,WV
551,G51010703,Loudoun County (West & South)--Leesburg Town PUMA,135717.98968451284,0.17725576871685528,0.17725576871685528,765661.9057702204,19289,100,5070,building_footprint_area,51,VA
551,G51010702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA,129131.8234076472,0.16865384373243247,0.16865384373243247,765661.9057702204,4951,100,5070,building_footprint_area,51,VA
253,G51010701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,0.6236962676048279,3.8396014299727144e-7,3.8396014299727144e-7,1624377.6313242496,1,100,5070,building_footprint_area,51,VA
551,G51010701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,111503.78278806806,0.1456305739488246,0.1456305739488246,765661.9057702204,3994,100,5070,building_footprint_area,51,VA
91,G51059308,Fairfax County (Northeast)--McLean & Idylwood PUMA,121110.2519762963,0.02950547798208838,0.02950547798208838,4104670.056516881,9416,100,5070,building_footprint_area,51,VA
551,G51059308,Fairfax County (Northeast)--McLean & Idylwood PUMA,128.24377536773682,1.6749400016020062e-4,1.6749400016020062e-4,765661.9057702204,9,100,5070,building_footprint_area,51,VA
91,G51059307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,170464.87264253013,0.041529494525848025,0.041529494525848025,4104670.056516881,7083,100,5070,building_footprint_area,51,VA
551,G51059307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,21.481996536254883,2.8056765491872015e-5,2.8056765491872015e-5,765661.9057702204,1,100,5070,building_footprint_area,51,VA
253,G51059308,Fairfax County (Northeast)--McLean & Idylwood PUMA,2.439264804124832,1.5016611636890482e-6,1.5016611636890482e-6,1624377.6313242496,2,100,5070,building_footprint_area,51,VA
91,G51059305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA",124307.46239613369,0.030284398181718374,0.030284398181718374,4104670.056516881,7504,100,5070,building_footprint_area,51,VA
91,G51001301,Arlington County (North) PUMA,119827.37997864187,0.02919293836745659,0.02919293836745659,4104670.056516881,2910,100,5070,building_footprint_area,51,VA
546,G51051085,Northern Shenandoah Valley Regional Commission (South) PUMA,67590.91938982345,0.20503309028139088,0.20503309028139088,329658.58972842153,24147,100,5070,building_footprint_area,51,VA
91,G51001302,Arlington County (South) PUMA,116502.66753120522,0.028382955493886013,0.028382955493886013,4104670.056516881,1901,100,5070,building_footprint_area,51,VA
552,G51051087,Rappahannock-Rapidan Regional Commission PUMA,180581.55061405088,0.9984285961810343,0.9984285961810343,180865.76376595284,52532,100,5070,building_footprint_area,51,VA
551,G51051085,Northern Shenandoah Valley Regional Commission (South) PUMA,40591.69749481871,0.05301517182572293,0.05301517182572293,765661.9057702204,9017,100,5070,building_footprint_area,51,VA
91,G51059301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA",148268.14520231634,0.03612181811468981,0.03612181811468981,4104670.056516881,5355,100,5070,building_footprint_area,51,VA
91,G51059303,Fairfax County (Central) & Fairfax City--Burke PUMA,158222.43573430367,0.03854693155740932,0.03854693155740932,4104670.056516881,7571,100,5070,building_footprint_area,51,VA
91,G51051244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,131499.66041274765,0.03203659699857458,0.03203659699857458,4104670.056516881,12974,100,5070,building_footprint_area,51,VA
91,G51059309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA,112624.7695483379,0.027438202826930366,0.027438202826930366,4104670.056516881,4158,100,5070,building_footprint_area,51,VA
91,G51051255,Alexandria City PUMA,158987.16137346625,0.03873323779606752,0.03873323779606752,4104670.056516881,2854,100,5070,building_footprint_area,51,VA
91,G51059304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA,106341.79943164065,0.02590751460347086,0.02590751460347086,4104670.056516881,9013,100,5070,building_footprint_area,51,VA
552,G51051085,Northern Shenandoah Valley Regional Commission (South) PUMA,155.95356473326683,8.622613892537266e-4,8.622613892537266e-4,180865.76376595284,30,100,5070,building_footprint_area,51,VA
91,G51059302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA",130494.16479886323,0.031791633189050345,0.031791633189050345,4104670.056516881,5590,100,5070,building_footprint_area,51,VA
551,G51051087,Rappahannock-Rapidan Regional Commission PUMA,21.75317394733429,2.8410939323736636e-5,2.8410939323736636e-5,765661.9057702204,6,100,5070,building_footprint_area,51,VA
91,G51059306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA",107401.75356533006,0.026165745866664973,0.026165745866664973,4104670.056516881,4208,100,5070,building_footprint_area,51,VA
552,G51051244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,23.023921728134155,1.272983966049428e-4,1.272983966049428e-4,180865.76376595284,3,100,5070,building_footprint_area,51,VA
91,G51051245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA",131639.52119442495,0.03207067057324722,0.03207067057324722,4104670.056516881,6047,100,5070,building_footprint_area,51,VA
91,G51051246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA",264135.2957569044,0.06434994582269614,0.06434994582269614,4104670.056516881,10656,100,5070,building_footprint_area,51,VA
