PUMA2010,PUMA2010_name,CZ20,CZ20_name,pop_overlap,share_of_PUMA2010,afactor,PUMA2010_total_pop,cells,grid_res_m,crs_epsg,method,PUMA2010_state_fips,PUMA2010_state
G05001500,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties PUMA",57,NA,34827.81502633635,0.36558864133967095,0.36558864133967095,95265.03585754894,16382,100,5070,building_footprint_area,05,AR
G05001800,Southeast Arkansas PUMA,39,NA,6843.341518828645,0.07181076599028843,0.07181076599028843,95296.87400569057,2989,100,5070,building_footprint_area,05,AR
G05001700,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",39,NA,10187.726136426441,0.10796186818539172,0.10796186818539172,94364.1149200208,2103,100,5070,building_footprint_area,05,AR
G05001200,Saline County PUMA,45,NA,1.1050859689712524,9.036211639299923e-6,9.036211639299923e-6,122295.2729620738,1,100,5070,building_footprint_area,05,AR
G05001700,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",49,NA,17613.927529849112,0.18665917170714696,0.18665917170714696,94364.1149200208,5518,100,5070,building_footprint_area,05,AR
G05001700,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",40,NA,66562.46125374525,0.7053789601074614,0.7053789601074614,94364.1149200208,11918,100,5070,building_footprint_area,05,AR
G05002000,Southwest Arkansas PUMA,45,NA,38187.439738662215,0.38647678710590844,0.38647678710590844,98809.14200468524,16059,100,5070,building_footprint_area,05,AR
G05001500,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties PUMA",45,NA,12719.219964927528,0.133514041646368,0.133514041646368,95265.03585754894,5316,100,5070,building_footprint_area,05,AR
G05001800,Southeast Arkansas PUMA,40,NA,88449.14512223599,0.9281431950953011,0.9281431950953011,95296.87400569057,28692,100,5070,building_footprint_area,05,AR
G05001900,South Central Arkansas PUMA,44,NA,72187.89892277762,0.7614352143472716,0.7614352143472716,94805.04389944661,21175,100,5070,building_footprint_area,05,AR
G05001800,Southeast Arkansas PUMA,49,NA,1.9024410247802734,1.9963309863308537e-5,1.9963309863308537e-5,95296.87400569057,1,100,5070,building_footprint_area,05,AR
G05002000,Southwest Arkansas PUMA,55,NA,54409.44321595365,0.5506519145098306,0.5506519145098306,98809.14200468524,14713,100,5070,building_footprint_area,05,AR
G05002000,Southwest Arkansas PUMA,48,NA,6212.259050069377,0.06287129838426093,0.06287129838426093,98809.14200468524,3117,100,5070,building_footprint_area,05,AR
G05001900,South Central Arkansas PUMA,48,NA,22617.14497666899,0.23856478565272846,0.23856478565272846,94805.04389944661,6814,100,5070,building_footprint_area,05,AR
G48001100,Ark-Tex COG (East)--Bowie & Cass Counties PUMA,55,NA,120698.35180542967,0.9999868627275126,0.9999868627275126,120699.93747339747,31925,100,5070,building_footprint_area,48,TX
G22000500,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,243,NA,70669.43331356207,0.4997935769641322,0.4997935769641322,141397.2419230063,23433,100,5070,building_footprint_area,22,LA
G22000500,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,44,NA,13.523630619049072,9.564281760469534e-5,9.564281760469534e-5,141397.2419230063,3,100,5070,building_footprint_area,22,LA
G22000200,Coordinating & Development Corporation 3--Bossier & Webster Parishes PUMA,244,NA,164452.2907420129,0.9999563630151497,0.9999563630151497,164459.4672572941,28012,100,5070,building_footprint_area,22,LA
G22000100,Coordinating & Development Corporation 1--Shreveport City (North) PUMA,244,NA,116323.46328258642,0.9999705819012428,0.9999705819012428,116326.88539838919,15873,100,5070,building_footprint_area,22,LA
G04000600,Mohave & La Paz Counties--Lake Havasu City PUMA,37,NA,226724.96287853387,0.9999996185743584,0.9999996185743584,226725.0493572813,37027,100,5070,building_footprint_area,04,AZ
G49053001,Washington County--St. George City PUMA,364,NA,176131.71662090765,1,1,176131.71662090765,16027,100,5070,building_footprint_area,49,UT
G32000404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA",37,NA,92.222727060318,5.74270888102681e-4,5.74270888102681e-4,160590.9840998737,8,100,5070,building_footprint_area,32,NV
G04000400,Coconino County--Flagstaff City PUMA,34,NA,140581.5813106409,1,1,140581.5813106409,22613,100,5070,building_footprint_area,04,AZ
G04000300,Navajo & Apache Counties PUMA,32,NA,170638.85685053794,1,1,170638.85685053794,48852,100,5070,building_footprint_area,04,AZ
G49013001,Southeast Utah & Uintah Basin Region PUMA,538,NA,23991.38528536982,0.16836947026297844,0.16836947026297844,142492.49135189038,11078,100,5070,building_footprint_area,49,UT
G35000100,Northwest New Mexico--Navajo Nation PUMA,74,NA,26068.569947826676,0.20972784505253042,0.20972784505253042,124297.13346502604,6729,100,5070,building_footprint_area,35,NM
G04000500,Yavapai County PUMA,34,NA,231845.4254444203,1,1,231845.4254444203,42355,100,5070,building_footprint_area,04,AZ
G35000100,Northwest New Mexico--Navajo Nation PUMA,32,NA,98228.56351719936,0.7902721549474696,0.7902721549474696,124297.13346502604,18870,100,5070,building_footprint_area,35,NM
G04000800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",35,NA,61826.56915438268,0.5647892088299664,0.5647892088299664,109468.3966828339,12121,100,5070,building_footprint_area,04,AZ
G04000134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,35,NA,164928.8204113394,0.9999974616057912,0.9999974616057912,164929.2390667647,20251,100,5070,building_footprint_area,04,AZ
G04000134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,34,NA,0.4186554253101349,2.538394208807692e-6,2.538394208807692e-6,164929.2390667647,1,100,5070,building_footprint_area,04,AZ
G04000129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,35,NA,139315.5751820011,1,1,139315.5751820011,10501,100,5070,building_footprint_area,04,AZ
G04000111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,35,NA,111557.11990498751,1,1,111557.11990498751,14007,100,5070,building_footprint_area,04,AZ
G04000112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",35,NA,128403.6791728111,1,1,128403.6791728111,17993,100,5070,building_footprint_area,04,AZ
G04000128,Phoenix City (North) PUMA,35,NA,109943.07564071007,1,1,109943.07564071007,5345,100,5070,building_footprint_area,04,AZ
G04000130,Maricopa County--El Mirage City & Sun City PUMA,35,NA,126557.21185333468,1,1,126557.21185333468,8117,100,5070,building_footprint_area,04,AZ
G04000131,Maricopa County--Surprise City (Central) PUMA,35,NA,123502.97717376053,1,1,123502.97717376053,6093,100,5070,building_footprint_area,04,AZ
G04000127,Maricopa County--Peoria City (South & Central) PUMA,35,NA,120520.04019628477,1,1,120520.04019628477,5688,100,5070,building_footprint_area,04,AZ
G04000126,Maricopa County--Glendale City (North) PUMA,35,NA,130132.38645498827,1,1,130132.38645498827,6010,100,5070,building_footprint_area,04,AZ
G04000115,Phoenix City (Northwest Central) PUMA,35,NA,109514.47990288492,1,1,109514.47990288492,4094,100,5070,building_footprint_area,04,AZ
G04000114,Phoenix City (Northeast Central) PUMA,35,NA,111340.8173284512,1,1,111340.8173284512,4756,100,5070,building_footprint_area,04,AZ
G04000113,Phoenix City (Northeast) PUMA,35,NA,104556.13773252256,1,1,104556.13773252256,6334,100,5070,building_footprint_area,04,AZ
G04000125,Phoenix City (West) PUMA,35,NA,114454.32130373921,1,1,114454.32130373921,3732,100,5070,building_footprint_area,04,AZ
G04000132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA",35,NA,146969.95558511838,1,1,146969.95558511838,10236,100,5070,building_footprint_area,04,AZ
G04000110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,35,NA,128188.48024293734,1,1,128188.48024293734,9959,100,5070,building_footprint_area,04,AZ
G04000124,Maricopa County--Glendale City (South) PUMA,35,NA,114367.90842745942,1,1,114367.90842745942,3843,100,5070,building_footprint_area,04,AZ
G04000116,Phoenix City (Uptown) PUMA,35,NA,110707.46712969244,1,1,110707.46712969244,4137,100,5070,building_footprint_area,04,AZ
G04000133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,35,NA,121797.8906189464,1,1,121797.8906189464,4882,100,5070,building_footprint_area,04,AZ
G04000123,Phoenix City--Maryvale (West) PUMA,35,NA,121171.67236924917,1,1,121171.67236924917,3041,100,5070,building_footprint_area,04,AZ
G04000122,Phoenix City--Maryvale (East) PUMA,35,NA,112186.72473950777,1,1,112186.72473950777,2838,100,5070,building_footprint_area,04,AZ
G04000117,Phoenix City (East) PUMA,35,NA,105152.52167600393,1,1,105152.52167600393,4914,100,5070,building_footprint_area,04,AZ
G04000118,Phoenix City--Downtown & Sky Harbor International Airport PUMA,35,NA,118150.34103800147,1,1,118150.34103800147,4330,100,5070,building_footprint_area,04,AZ
G04000121,Phoenix (Southwest) & Tolleson Cities PUMA,35,NA,151199.70870799967,1,1,151199.70870799967,6370,100,5070,building_footprint_area,04,AZ
G04000102,Maricopa County--Mesa City (North Central) PUMA,35,NA,143922.78734877316,1,1,143922.78734877316,7491,100,5070,building_footprint_area,04,AZ
G04000119,Phoenix City (South) PUMA,35,NA,117109.67059991881,1,1,117109.67059991881,4881,100,5070,building_footprint_area,04,AZ
G04000109,Maricopa County--Tempe City (North) PUMA,35,NA,117241.42247520387,1,1,117241.42247520387,3889,100,5070,building_footprint_area,04,AZ
G04000101,Maricopa County--Mesa City (East) PUMA,35,NA,185692.7498256804,1,1,185692.7498256804,11086,100,5070,building_footprint_area,04,AZ
G04000803,Pinal County (North)--Apache Junction City PUMA,35,NA,147177.24765767588,1,1,147177.24765767588,11951,100,5070,building_footprint_area,04,AZ
G04000103,Maricopa County--Mesa City (West) PUMA,35,NA,114745.06468195468,1,1,114745.06468195468,3762,100,5070,building_footprint_area,04,AZ
G04000800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",36,NA,47641.82752845122,0.4352107911700336,0.4352107911700336,109468.3966828339,8663,100,5070,building_footprint_area,04,AZ
G04000104,Maricopa County--Mesa City (South Central) PUMA,35,NA,106589.52844687551,1,1,106589.52844687551,4525,100,5070,building_footprint_area,04,AZ
G04000120,Phoenix City--Ahwatukee & South Mountain PUMA,35,NA,108445.96688727848,1,1,108445.96688727848,5456,100,5070,building_footprint_area,04,AZ
G04000108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,35,NA,107951.60595905641,1,1,107951.60595905641,4956,100,5070,building_footprint_area,04,AZ
G04000700,Yuma County--Yuma City PUMA,38,NA,199556.92317643634,1,1,199556.92317643634,13409,100,5070,building_footprint_area,04,AZ
G04000105,Maricopa County--Gilbert Town (North) PUMA,35,NA,152985.1650734106,1,1,152985.1650734106,7512,100,5070,building_footprint_area,04,AZ
G04000106,Maricopa County--Chandler City (Northeast) PUMA,35,NA,122086.95249192417,1,1,122086.95249192417,4905,100,5070,building_footprint_area,04,AZ
G04000100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,35,NA,179343.73295411933,1,1,179343.73295411933,11148,100,5070,building_footprint_area,04,AZ
G04000107,Maricopa County--Chandler City (South) PUMA,35,NA,128246.29626223445,1,1,128246.29626223445,7418,100,5070,building_footprint_area,04,AZ
G04000807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",35,NA,143397.87429206073,1,1,143397.87429206073,13763,100,5070,building_footprint_area,04,AZ
G04000805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",35,NA,123615.51469936687,0.9999581414952132,0.9999581414952132,123620.6892765807,13929,100,5070,building_footprint_area,04,AZ
G04000201,Pima County (West) PUMA,33,NA,104145.2855867371,0.9999822006198908,0.9999822006198908,104147.13934125751,14862,100,5070,building_footprint_area,04,AZ
G04000202,Tucson (West) & Marana Cities PUMA,33,NA,129814.43558589928,1,1,129814.43558589928,14659,100,5070,building_footprint_area,04,AZ
G04000805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",33,NA,5.174577213823795,4.1858504786739546e-5,4.1858504786739546e-5,123620.6892765807,2,100,5070,building_footprint_area,04,AZ
G04000203,Pima County (North Central)--Oro Valley Town PUMA,33,NA,119917.97624554113,1,1,119917.97624554113,11209,100,5070,building_footprint_area,04,AZ
G35000900,Southwest New Mexico PUMA,36,NA,60233.85151062603,0.5845900520310594,0.5845900520310594,103036.05287389632,17705,100,5070,building_footprint_area,35,NM
G04000204,Pima County (Northeast) PUMA,33,NA,109542.64077639394,1,1,109542.64077639394,15997,100,5070,building_footprint_area,04,AZ
G04000207,Tucson City (Northwest) PUMA,33,NA,102568.8456080514,1,1,102568.8456080514,4256,100,5070,building_footprint_area,04,AZ
G04000900,Cochise & Santa Cruz Counties--Sierra Vista City PUMA,33,NA,169932.81213216763,1,1,169932.81213216763,33063,100,5070,building_footprint_area,04,AZ
G04000206,Tucson City (Northeast) PUMA,33,NA,103317.29884809256,1,1,103317.29884809256,5193,100,5070,building_footprint_area,04,AZ
G04000209,Tucson City (Southeast) PUMA,33,NA,119358.6151498314,1,1,119358.6151498314,5843,100,5070,building_footprint_area,04,AZ
G04000208,Tucson City (South) PUMA,33,NA,102815.81986058783,1,1,102815.81986058783,4242,100,5070,building_footprint_area,04,AZ
G04000205,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA,33,NA,147662.15743954387,1,1,147662.15743954387,14447,100,5070,building_footprint_area,04,AZ
G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",63,NA,27602.6104171481,0.20934157716981644,0.20934157716981644,131854.41129430803,4381,100,5070,building_footprint_area,06,CA
G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",69,NA,52133.67424693564,0.3953881689295152,0.3953881689295152,131854.41129430803,19089,100,5070,building_footprint_area,06,CA
G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",69,NA,69046.9231482537,0.5953247749961821,0.5953247749961821,115981.94136754432,15466,100,5070,building_footprint_area,41,OR
G06002300,Humboldt County PUMA,65,NA,135261.59115322586,0.9999972168995137,0.9999972168995137,135261.96760087367,20853,100,5070,building_footprint_area,06,CA
G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",458,NA,4.108822464942932,3.116181267361439e-5,3.116181267361439e-5,131854.41129430803,2,100,5070,building_footprint_area,06,CA
G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",458,NA,7935.878909696825,0.0684234012306122,0.0684234012306122,115981.94136754432,3280,100,5070,building_footprint_area,41,OR
G06001100,"Colusa, Glenn, Tehama & Trinity Counties PUMA",61,NA,110015.73058623588,0.83474907322368,0.83474907322368,131794.9718247318,29317,100,5070,building_footprint_area,06,CA
G06008900,Shasta County--Redding City PUMA,61,NA,181467.19959029835,0.9999651345216828,0.9999651345216828,181473.52675161045,32431,100,5070,building_footprint_area,06,CA
G06008900,Shasta County--Redding City PUMA,69,NA,4.855997085571289,2.6758707853944297e-5,2.6758707853944297e-5,181473.52675161045,1,100,5070,building_footprint_area,06,CA
G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",68,NA,52113.08061221987,0.3952319842822697,0.3952319842822697,131854.41129430803,13418,100,5070,building_footprint_area,06,CA
G06008900,Shasta County--Redding City PUMA,68,NA,1.4711642265319824,8.106770463251202e-6,8.106770463251202e-6,181473.52675161045,1,100,5070,building_footprint_area,06,CA
G06003300,Lake & Mendocino Counties PUMA,67,NA,158512.5387513683,0.9998887173334066,0.9998887173334066,158530.18041258014,36686,100,5070,building_footprint_area,06,CA
G06000701,Butte County (Northwest)--Chico City PUMA,61,NA,124452.99990032241,1,1,124452.99990032241,10475,100,5070,building_footprint_area,06,CA
G06000702,Butte County (Southeast)--Oroville City & Paradise Town PUMA,61,NA,86167.40480524208,0.9999760786990138,0.9999760786990138,86169.46609097626,16111,100,5070,building_footprint_area,06,CA
G06001100,"Colusa, Glenn, Tehama & Trinity Counties PUMA",62,NA,21779.241238495917,0.16525092677632006,0.16525092677632006,131794.9718247318,4100,100,5070,building_footprint_area,06,CA
G06010100,Sutter & Yuba Counties--Yuba City PUMA,62,NA,180680.1151271714,1,1,180680.1151271714,19286,100,5070,building_footprint_area,06,CA
G06005700,Nevada & Sierra Counties PUMA,68,NA,3122.6695277886465,0.029786184451408453,0.029786184451408453,104836.1710403962,1109,100,5070,building_footprint_area,06,CA
G06000702,Butte County (Southeast)--Oroville City & Paradise Town PUMA,62,NA,2.0612857341766357,2.392130098613313e-5,2.392130098613313e-5,86169.46609097626,1,100,5070,building_footprint_area,06,CA
G06005700,Nevada & Sierra Counties PUMA,62,NA,101693.4967099633,0.9700229958873455,0.9700229958873455,104836.1710403962,24233,100,5070,building_footprint_area,06,CA
G06009701,"Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities PUMA",58,NA,173461.9802183397,0.9999627958434953,0.9999627958434953,173468.43396510556,32195,100,5070,building_footprint_area,06,CA
G32000102,Washoe County (South) PUMA,361,NA,132561.74182708096,1,1,132561.74182708096,13671,100,5070,building_footprint_area,32,NV
G06005700,Nevada & Sierra Counties PUMA,361,NA,20.004802644252777,1.9081966124596811e-4,1.9081966124596811e-4,104836.1710403962,7,100,5070,building_footprint_area,06,CA
G06006103,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA,62,NA,115941.50839341339,1,1,115941.50839341339,26388,100,5070,building_footprint_area,06,CA
