PUMA2020,state_fips,CZ90,afactor,PUMA20_GISJOIN,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state,PUMA200_GEOID
04000,39,12701,2.8225477358492297e-4,G39004000,"Cincinnati city, OH",32.192502930760384,2.8225477358492297e-4,114054.76875336004,13,100,5070,building_footprint_area,"Highland, Clinton & Fayette Counties PUMA",OH,3904000
04400,39,15700,0.7867377155730731,G39004400,"Portsmouth city, OH",100687.6437648692,0.7867377155730731,127981.2086948528,27142,100,5070,building_footprint_area,"Scioto, Adams & Pike Counties PUMA",OH,3904400
04701,39,12701,1,G39004701,"Cincinnati city, OH",106994.14906113036,1,106994.14906113036,10155,100,5070,building_footprint_area,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",OH,3904701
04702,39,12701,1,G39004702,"Cincinnati city, OH",108068.52505863363,1,108068.52505863363,7880,100,5070,building_footprint_area,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",OH,3904702
04501,39,12502,3.346714486198638e-4,G39004501,"Washington city, OH",37.96814286708832,3.346714486198638e-4,113449.00505753746,17,100,5070,building_footprint_area,Clermont (East) & Brown Counties PUMA,OH,3904501
04501,39,12701,0.99966532855138,G39004501,"Cincinnati city, OH",113411.03691467036,0.99966532855138,113449.00505753746,33680,100,5070,building_footprint_area,Clermont (East) & Brown Counties PUMA,OH,3904501
04703,39,12701,1,G39004703,"Cincinnati city, OH",150197.14474782906,1,150197.14474782906,9533,100,5070,building_footprint_area,"Hamilton County (Central)--Forest Park, White Oak & Finneytown PUMA",OH,3904703
04602,39,12701,1,G39004602,"Cincinnati city, OH",138379.13623422803,1,138379.13623422803,14092,100,5070,building_footprint_area,Clermont County (West) PUMA,OH,3904602
04300,39,15800,0.2430744100966172,G39004300,"Athens city, OH",29111.34398668818,0.2430744100966172,119763.09630913846,11563,100,5070,building_footprint_area,"Lawrence, Jackson & Gallia Counties PUMA",OH,3904300
04706,39,12701,1,G39004706,"Cincinnati city, OH",126413.05246719252,1,126413.05246719252,4260,100,5070,building_footprint_area,Cincinnati City (Central) PUMA,OH,3904706
04705,39,12701,1,G39004705,"Cincinnati city, OH",110885.36375952885,1,110885.36375952885,4500,100,5070,building_footprint_area,Cincinnati City (West) PUMA,OH,3904705
04707,39,12701,1,G39004707,"Cincinnati city, OH",109772.4483639486,1,109772.4483639486,5434,100,5070,building_footprint_area,Cincinnati (East) & Norwood Cities PUMA,OH,3904707
04400,39,12701,0.21308078455307997,G39004400,"Cincinnati city, OH",27270.33635675069,0.21308078455307997,127981.2086948528,13187,100,5070,building_footprint_area,"Scioto, Adams & Pike Counties PUMA",OH,3904400
04400,39,12502,1.481837754949748e-4,G39004400,"Washington city, OH",18.964738696813583,1.481837754949748e-4,127981.2086948528,15,100,5070,building_footprint_area,"Scioto, Adams & Pike Counties PUMA",OH,3904400
04300,39,17100,0.48481161448149057,G39004300,"Huntington city, WV",58062.540076935664,0.48481161448149057,119763.09630913846,12464,100,5070,building_footprint_area,"Lawrence, Jackson & Gallia Counties PUMA",OH,3904300
04400,39,17100,2.8836212619775376e-5,G39004400,"Huntington city, WV",3.69049334526062,2.8836212619775376e-5,127981.2086948528,1,100,5070,building_footprint_area,"Scioto, Adams & Pike Counties PUMA",OH,3904400
04400,39,12702,4.479885732146792e-6,G39004400,"Maysville city, KY",0.5733411908149719,4.479885732146792e-6,127981.2086948528,1,100,5070,building_footprint_area,"Scioto, Adams & Pike Counties PUMA",OH,3904400
20100,40,31004,0.04608104299718347,G40020100,"Liberal city, KS",5023.6626190315,0.04608104299718347,109017.9885758782,2831,100,5070,building_footprint_area,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",OK,4020100
20100,40,30501,0.2515094450815161,G40020100,"Woodward city, OK",27419.05381062219,0.2515094450815161,109017.9885758782,9267,100,5070,building_footprint_area,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",OK,4020100
20100,40,30502,0.32234064925511835,G40020100,"Enid city, OK",35140.92921803566,0.32234064925511835,109017.9885758782,15307,100,5070,building_footprint_area,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",OK,4020100
20200,40,30402,0.35835438370164474,G40020200,"Tulsa city, OK",43382.71528606245,0.35835438370164474,121060.9309084987,8907,100,5070,building_footprint_area,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities PUMA",OK,4020200
20500,40,30402,0.42957186274781933,G40020500,"Tulsa city, OK",52775.00383607065,0.42957186274781933,122854.88974647364,19341,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities PUMA",OK,4020500
20300,40,30402,0.5397030902085845,G40020300,"Tulsa city, OK",60944.75950619392,0.5397030902085845,112922.75440305518,22198,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities PUMA",OK,4020300
20200,40,30401,0.08988090270977185,G40020200,"Stillwater city, OK",10881.065752941184,0.08988090270977185,121060.9309084987,4294,100,5070,building_footprint_area,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities PUMA",OK,4020200
20400,40,30402,0.9109967512393568,G40020400,"Tulsa city, OK",94614.58682086458,0.9109967512393568,103858.31419502548,23885,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities PUMA",OK,4020400
20801,40,30402,1,G40020801,"Tulsa city, OK",127094.21316301097,1,127094.21316301097,13284,100,5070,building_footprint_area,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities PUMA",OK,4020801
20300,40,30401,5.771688081464566e-6,G40020300,"Stillwater city, OK",0.6517549157142639,5.771688081464566e-6,112922.75440305518,1,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities PUMA",OK,4020300
21100,40,30401,0.623900124519624,G40021100,"Stillwater city, OK",80728.7267759468,0.623900124519624,129393.66992129455,15460,100,5070,building_footprint_area,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities PUMA",OK,4021100
20100,40,33803,0.13857213174131056,G40020100,"Oklahoma City city, OK",15106.855075109284,0.13857213174131056,109017.9885758782,5184,100,5070,building_footprint_area,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",OK,4020100
21100,40,33803,0.3759985750999491,G40021100,"Oklahoma City city, OK",48651.8355173599,0.3759985750999491,129393.66992129455,13151,100,5070,building_footprint_area,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities PUMA",OK,4021100
20500,40,30200,1.8579188347795337e-5,G40020500,"Muskogee city, OK",2.2825441360473633,1.8579188347795337e-5,122854.88974647364,2,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities PUMA",OK,4020500
20900,40,30402,0.6618437608422951,G40020900,"Tulsa city, OK",71211.803318494,0.6618437608422951,107596.0937183518,21381,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",OK,4020900
20803,40,30402,1,G40020803,"Tulsa city, OK",147460.2828901112,1,147460.2828901112,8249,100,5070,building_footprint_area,Tulsa County (East)--Northeast Tulsa City PUMA,OK,4020803
20700,40,30402,0.5497005438521826,G40020700,"Tulsa city, OK",80365.40299143293,0.5497005438521826,146198.51460988115,16864,100,5070,building_footprint_area,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities PUMA",OK,4020700
21100,40,30402,1.0130038042691364e-4,G40021100,"Tulsa city, OK",13.107627987861632,1.0130038042691364e-4,129393.66992129455,5,100,5070,building_footprint_area,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities PUMA",OK,4021100
20802,40,30402,1,G40020802,"Tulsa city, OK",112629.44389149686,1,112629.44389149686,10538,100,5070,building_footprint_area,Tulsa County (West)--Tulsa & Sand Springs Cities PUMA,OK,4020802
20600,40,30402,3.4749643632821155e-5,G40020600,"Tulsa city, OK",3.6532872915267944,3.4749643632821155e-5,105131.64768332336,3,100,5070,building_footprint_area,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",OK,4020600
20805,40,30402,1,G40020805,"Tulsa city, OK",120815.45953764184,1,120815.45953764184,9467,100,5070,building_footprint_area,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities PUMA",OK,4020805
00201,05,30200,3.156636503750444e-6,G05000201,"Muskogee city, OK",0.4415582716464996,3.156636503750444e-6,139882.52088001836,1,100,5070,building_footprint_area,Washington County (Outer)--Springdale City PUMA,AR,0500201
20804,40,30402,1,G40020804,"Tulsa city, OK",159036.3409025399,1,159036.3409025399,11250,100,5070,building_footprint_area,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities PUMA",OK,4020804
20100,40,33801,0.03153223311912091,G40020100,"Elk City city, OK",3437.580629952252,0.03153223311912091,109017.9885758782,2683,100,5070,building_footprint_area,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",OK,4020100
21200,40,33803,0.99981969865285,G40021200,"Oklahoma City city, OK",105364.2870193799,0.99981969865285,105383.2877681316,35581,100,5070,building_footprint_area,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities PUMA",OK,4021200
21200,40,30401,1.8030134714995048e-4,G40021200,"Stillwater city, OK",19.000748751685023,1.8030134714995048e-4,105383.2877681316,12,100,5070,building_footprint_area,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities PUMA",OK,4021200
21600,40,33801,0.4499640019423077,G40021600,"Elk City city, OK",61259.69995700568,0.4499640019423077,136143.557468093,15994,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",OK,4021600
20900,40,30403,0.33795826773487847,G40020900,"Okmulgee city, OK",36362.98944809381,0.33795826773487847,107596.0937183518,12639,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",OK,4020900
20700,40,30200,0.4501954264673312,G40020700,"Muskogee city, OK",65817.9026336858,0.4501954264673312,146198.51460988115,16297,100,5070,building_footprint_area,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities PUMA",OK,4020700
20700,40,30403,1.0402968048624932e-4,G40020700,"Okmulgee city, OK",15.208984762430193,1.0402968048624932e-4,146198.51460988115,13,100,5070,building_footprint_area,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities PUMA",OK,4020700
21600,40,30502,5.565664403165916e-6,G40021600,"Enid city, OK",0.7577293515205383,5.565664403165916e-6,136143.557468093,1,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",OK,4021600
20900,40,33803,1.4783859894339815e-4,G40020900,"Oklahoma City city, OK",15.906855747103693,1.4783859894339815e-4,107596.0937183518,7,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",OK,4020900
21500,40,33803,0.9998820481857488,G40021500,"Oklahoma City city, OK",153627.5768581396,0.9998820481857488,153645.6996471649,19340,100,5070,building_footprint_area,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities PUMA",OK,4021500
21401,40,33803,1,G40021401,"Oklahoma City city, OK",169833.94969849754,1,169833.94969849754,10375,100,5070,building_footprint_area,"Oklahoma County (Northwest)--NW Oklahoma City, Bethany & Warr Acres Cities PUMA",OK,4021401
21402,40,33803,1,G40021402,"Oklahoma City city, OK",160312.87550209882,1,160312.87550209882,13647,100,5070,building_footprint_area,Oklahoma County (Northeast)--Edmond & North Oklahoma City PUMA,OK,4021402
20900,40,30200,5.013282388302748e-5,G40020900,"Muskogee city, OK",5.39409601688385,5.013282388302748e-5,107596.0937183518,2,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",OK,4020900
21403,40,33803,1,G40021403,"Oklahoma City city, OK",119767.84475565796,1,119767.84475565796,18267,100,5070,building_footprint_area,"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities PUMA",OK,4021403
21500,40,30502,9.480142675951456e-5,G40021500,"Enid city, OK",14.565831542015076,9.480142675951456e-5,153645.6996471649,10,100,5070,building_footprint_area,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities PUMA",OK,4021500
20600,40,30100,0.37188919806247533,G40020600,"Fort Smith city, AR",39097.32414793782,0.37188919806247533,105131.64768332336,14332,100,5070,building_footprint_area,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",OK,4020600
21000,40,30403,0.10226458699165572,G40021000,"Okmulgee city, OK",11266.10978767369,0.10226458699165572,110166.2864838338,5424,100,5070,building_footprint_area,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",OK,4021000
21404,40,33803,1,G40021404,"Oklahoma City city, OK",110403.1531583066,1,110403.1531583066,8016,100,5070,building_footprint_area,"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities PUMA",OK,4021404
21600,40,33802,0.1977312148992652,G40021600,"Chickasha city, OK",26919.831018873956,0.1977312148992652,136143.557468093,10265,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",OK,4021600
21000,40,30200,0.1700754826410057,G40021000,"Muskogee city, OK",18736.584344505332,0.1700754826410057,110166.2864838338,9260,100,5070,building_footprint_area,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",OK,4021000
21405,40,33803,1,G40021405,"Oklahoma City city, OK",112340.47328006662,1,112340.47328006662,5920,100,5070,building_footprint_area,Oklahoma County (Southwest)--West Central Oklahoma City PUMA,OK,4021405
21406,40,33803,1,G40021406,"Oklahoma City city, OK",119605.12964212288,1,119605.12964212288,10217,100,5070,building_footprint_area,Oklahoma County (Southeast)--East Central Oklahoma City PUMA,OK,4021406
21000,40,33803,0.2133967662146928,G40021000,"Oklahoma City city, OK",23509.129281531554,0.2133967662146928,110166.2864838338,9902,100,5070,building_footprint_area,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",OK,4021000
21500,40,33802,2.3150387491871852e-5,G40021500,"Chickasha city, OK",3.556957483291626,2.3150387491871852e-5,153645.6996471649,5,100,5070,building_footprint_area,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities PUMA",OK,4021500
21800,40,33802,0.4466342162655663,G40021800,"Chickasha city, OK",54036.190386877395,0.4466342162655663,120985.33524522396,17730,100,5070,building_footprint_area,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",OK,4021800
21301,40,33803,1,G40021301,"Oklahoma City city, OK",143563.7931950856,1,143563.7931950856,13914,100,5070,building_footprint_area,North Cleveland County--South Oklahoma City & Moore Cities PUMA,OK,4021301
21302,40,33803,1,G40021302,"Oklahoma City city, OK",151406.5406683087,1,151406.5406683087,18873,100,5070,building_footprint_area,South Cleveland County--Norman & Noble Cities PUMA,OK,4021302
21800,40,33803,0.34154141190215875,G40021800,"Oklahoma City city, OK",41321.50221910979,0.34154141190215875,120985.33524522396,13316,100,5070,building_footprint_area,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",OK,4021800
21000,40,30100,0.39361163621597617,G40021000,"Fort Smith city, AR",43362.7322787398,0.39361163621597617,110166.2864838338,14874,100,5070,building_footprint_area,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",OK,4021000
21000,40,33901,0.12065152793666964,G40021000,"Ada city, OK",13291.730791383425,0.12065152793666964,110166.2864838338,6228,100,5070,building_footprint_area,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",OK,4021000
21600,40,33602,0.3011744864711913,G40021600,"Altus city, OK",41002.96600681404,0.3011744864711913,136143.557468093,10136,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",OK,4021600
22000,40,33901,0.445640966929398,G40022000,"Ada city, OK",57088.105709278025,0.445640966929398,128103.36110396776,22536,100,5070,building_footprint_area,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities PUMA",OK,4022000
21700,40,33601,0.9999841512423624,G40021700,"Lawton city, OK",124325.78068213211,0.9999841512423624,124327.75112252728,18576,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities PUMA",OK,4021700
21800,40,33700,0.21176090610170625,G40021800,"Ardmore city, OK",25619.96421654732,0.21176090610170625,120985.33524522396,10880,100,5070,building_footprint_area,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",OK,4021800
21800,40,33601,6.346573056870528e-5,G40021800,"Lawton city, OK",7.678422689437866,6.346573056870528e-5,120985.33524522396,3,100,5070,building_footprint_area,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",OK,4021800
22000,40,33700,0.197588237255143,G40022000,"Ardmore city, OK",25311.71730699204,0.197588237255143,128103.36110396776,11388,100,5070,building_footprint_area,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities PUMA",OK,4022000
21900,40,33601,0.3999974337442797,G40021900,"Lawton city, OK",47885.89064361667,0.3999974337442797,119715.49466047413,15327,100,5070,building_footprint_area,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",OK,4021900
21900,40,33802,1.422093195694824e-4,G40021900,"Chickasha city, OK",17.024659037590027,1.422093195694824e-4,119715.49466047413,10,100,5070,building_footprint_area,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",OK,4021900
21900,40,33700,0.5998186983304309,G40021900,"Ardmore city, OK",71807.59217722923,0.5998186983304309,119715.49466047413,23789,100,5070,building_footprint_area,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",OK,4021900
21600,40,33603,0.0511247310228326,G40021600,"Frederick city, OK",6960.302756047808,0.0511247310228326,136143.557468093,2314,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",OK,4021600
21900,40,33901,4.165860571995089e-5,G40021900,"Ada city, OK",4.987180590629578,4.165860571995089e-5,119715.49466047413,3,100,5070,building_footprint_area,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",OK,4021900
21700,40,33603,1.5848757637661323e-5,G40021700,"Frederick city, OK",1.970440395176411,1.5848757637661323e-5,124327.75112252728,6,100,5070,building_footprint_area,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities PUMA",OK,4021700
22100,40,33901,2.0140824585677382e-6,G40022100,"Ada city, OK",0.24928222596645355,2.0140824585677382e-6,123769.62269147811,1,100,5070,building_footprint_area,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities PUMA",OK,4022100
22000,40,33902,0.356770795815459,G40022000,"Sherman city, TX",45703.5380876977,0.356770795815459,128103.36110396776,13471,100,5070,building_footprint_area,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities PUMA",OK,4022000
09000,41,38700,0.33786846205048243,G41009000,"Longview city, WA",40545.2906961767,0.33786846205048243,120003.18245186984,7361,100,5070,building_footprint_area,"Columbia, Clatsop & Tillamook Counties PUMA",OR,4109000
09000,41,38801,0.4347610750330435,G41009000,"Portland city, OR",52172.7126101614,0.4347610750330435,120003.18245186984,11900,100,5070,building_footprint_area,"Columbia, Clatsop & Tillamook Counties PUMA",OR,4109000
09000,41,38902,0.22514923022975888,G41009000,"Newport city, OR",27018.6241541598,0.22514923022975888,120003.18245186984,6985,100,5070,building_footprint_area,"Columbia, Clatsop & Tillamook Counties PUMA",OR,4109000
06721,41,38801,0.9999934093408492,G41006721,"Portland city, OR",121929.92732543685,0.9999934093408492,121930.7309293244,13342,100,5070,building_footprint_area,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",OR,4106721
05114,41,38801,1,G41005114,"Portland city, OR",149196.2321338997,1,149196.2321338997,7812,100,5070,building_footprint_area,Multnomah County--Portland City (Northwest & Southwest) PUMA,OR,4105114
05101,41,38801,1,G41005101,"Portland city, OR",122336.4489163952,1,122336.4489163952,4062,100,5070,building_footprint_area,Multnomah County--Portland City (North & Northeast) PUMA,OR,4105101
06722,41,38801,0.9997094520846134,G41006722,"Portland city, OR",122213.6959138345,0.9997094520846134,122249.21516845934,6854,100,5070,building_footprint_area,Washington County (Central)--Hillsboro City PUMA,OR,4106722
05102,41,38801,1,G41005102,"Portland city, OR",129451.88868656296,1,129451.88868656296,4770,100,5070,building_footprint_area,Multnomah County--Portland City (East) PUMA,OR,4105102
06723,41,38801,1,G41006723,"Portland city, OR",117234.35115547664,1,117234.35115547664,4233,100,5070,building_footprint_area,Washington County (Central)--Beaverton City (West) & Aloha PUMA,OR,4106723
06724,41,38801,1,G41006724,"Portland city, OR",113897.02024348824,1,113897.02024348824,4942,100,5070,building_footprint_area,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,OR,4106724
05105,41,38801,1,G41005105,"Portland city, OR",124220.04687229032,1,124220.04687229032,3427,100,5070,building_footprint_area,Multnomah County--Portland City (Central East) PUMA,OR,4105105
07100,41,38901,1,G41007100,"Eugene city, OR",105288.54215763288,1,105288.54215763288,17259,100,5070,building_footprint_area,Yamhill County PUMA,OR,4107100
05116,41,38801,1,G41005116,"Portland city, OR",169077.53362454832,1,169077.53362454832,9447,100,5070,building_footprint_area,Multnomah County (East)--Gresham & Troutdale Cities PUMA,OR,4105116
06501,41,38802,0.508361322541216,G41006501,"City of the Dalles city, OR",52198.89646868012,0.508361322541216,102680.70003387803,11815,100,5070,building_footprint_area,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",OR,4106501
05103,41,38801,1,G41005103,"Portland city, OR",118127.35509257576,1,118127.35509257576,3644,100,5070,building_footprint_area,Multnomah County--Portland City (Southeast) PUMA,OR,4105103
06720,41,38801,1,G41006720,"Portland city, OR",122748.17551381048,1,122748.17551381048,6210,100,5070,building_footprint_area,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",OR,4106720
00501,41,38801,1,G41000501,"Portland city, OR",103823.11741021532,1,103823.11741021532,8334,100,5070,building_footprint_area,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities PUMA,OR,4100501
06721,41,38901,6.5906591507581645e-6,G41006721,"Eugene city, OR",0.8036038875579834,6.5906591507581645e-6,121930.7309293244,1,100,5070,building_footprint_area,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",OR,4106721
00504,41,38801,0.999653031103726,G41000504,"Portland city, OR",108282.5994195484,0.999653031103726,108320.18315394151,9323,100,5070,building_footprint_area,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities PUMA",OR,4100504
06722,41,38901,2.905479153865985e-4,G41006722,"Eugene city, OR",35.5192546248436,2.905479153865985e-4,122249.21516845934,13,100,5070,building_footprint_area,Washington County (Central)--Hillsboro City PUMA,OR,4106722
00502,41,38801,1,G41000502,"Portland city, OR",100815.01405112166,1,100815.01405112166,7642,100,5070,building_footprint_area,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove PUMA",OR,4100502
00503,41,38801,0.9997524254393144,G41000503,"Portland city, OR",106836.56993783126,0.9997524254393144,106863.02650467168,28342,100,5070,building_footprint_area,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities PUMA",OR,4100503
00504,41,38901,3.4696889627399254e-4,G41000504,"Eugene city, OR",37.58373439311981,3.4696889627399254e-4,108320.18315394151,21,100,5070,building_footprint_area,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities PUMA",OR,4100504
04705,41,38901,0.9997856407143124,G41004705,"Eugene city, OR",119227.77275592263,0.9997856407143124,119253.33581580396,23131,100,5070,building_footprint_area,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,OR,4104705
06501,41,39100,0.3890668222620774,G41006501,"Kennewick city, WA",39949.65366982651,0.3890668222620774,102680.70003387803,6727,100,5070,building_footprint_area,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",OR,4106501
09300,41,38902,0.3578245067511073,G41009300,"Newport city, OR",49081.56010770053,0.3578245067511073,137166.569593961,9025,100,5070,building_footprint_area,Polk & Lincoln Counties PUMA,OR,4109300
06501,41,39204,0.03269379406147019,G41006501,"Condon city, OR",3357.021660995204,0.03269379406147019,102680.70003387803,1882,100,5070,building_footprint_area,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",OR,4106501
05901,41,39100,0.5080857842398891,G41005901,"Kennewick city, WA",51724.88699866505,0.5080857842398891,101803.452493848,11330,100,5070,building_footprint_area,"Umatilla (East & South), Union, Baker & Wallowa Counties PUMA",OR,4105901
09300,41,38901,0.6361393061839945,G41009300,"Eugene city, OR",87257.04641314095,0.6361393061839945,137166.569593961,12162,100,5070,building_footprint_area,Polk & Lincoln Counties PUMA,OR,4109300
20501,53,39100,0.9990640481839652,G53020501,"Kennewick city, WA",115846.86565650674,0.9990640481839652,115955.39431839807,22478,100,5070,building_footprint_area,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA",WA,5320501
00503,41,38901,2.4757456068543636e-4,G41000503,"Eugene city, OR",26.456566840410233,2.4757456068543636e-4,106863.02650467168,22,100,5070,building_footprint_area,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities PUMA",OR,4100503
04705,41,38801,2.1435928568751877e-4,G41004705,"Portland city, OR",25.563059881329536,2.1435928568751877e-4,119253.33581580396,5,100,5070,building_footprint_area,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,OR,4104705
04703,41,38901,1,G41004703,"Eugene city, OR",110144.20409462972,1,110144.20409462972,4684,100,5070,building_footprint_area,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA",OR,4104703
05901,41,39202,0.07213081562099434,G41005901,"Enterprise city, OR",7343.166061414406,0.07213081562099434,101803.452493848,3769,100,5070,building_footprint_area,"Umatilla (East & South), Union, Baker & Wallowa Counties PUMA",OR,4105901
04704,41,38901,1,G41004704,"Eugene city, OR",113131.16861102312,1,113131.16861102312,6024,100,5070,building_footprint_area,Marion County (West Central)--Salem City (South) & Four Corners PUMA,OR,4104704
05901,41,39201,0.4197775905348504,G41005901,"La Grande city, OR",42734.80799599661,0.4197775905348504,101803.452493848,12343,100,5070,building_footprint_area,"Umatilla (East & South), Union, Baker & Wallowa Counties PUMA",OR,4105901
00301,41,38901,0.9999636327699832,G41000301,"Eugene city, OR",105657.62970985752,0.9999636327699832,105661.47232492547,15278,100,5070,building_footprint_area,Benton County & Linn County (South)--Corvallis & Harrisburg Cities PUMA,OR,4100301
04301,41,38901,1,G41004301,"Eugene city, OR",117047.55732052308,1,117047.55732052308,19120,100,5070,building_footprint_area,Linn County (North & East)--Albany & Lebanon Cities PUMA,OR,4104301
00301,41,38902,3.636723001684277e-5,G41000301,"Newport city, OR",3.842615067958832,3.636723001684277e-5,105661.47232492547,3,100,5070,building_footprint_area,Benton County & Linn County (South)--Corvallis & Harrisburg Cities PUMA,OR,4100301
