state,CZ20,CZ90,CZ90_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
OR,458,36501,"Altamont CDP, OR",3.9148255586624146,4.930518397156957e-4,7939.987732161768,2,100,5070,building_footprint_area
OR,363,37602,"Winnemucca city, NV",2.043893277645111,2.2166617690918645e-5,92205.91549618622,2,100,5070,building_footprint_area
PA,469,18800,"Scranton city, PA",841926.6266434583,0.9563309476217063,880371.6210766163,144277,100,5070,building_footprint_area
PA,469,17800,"Oneonta city, NY",2.27240127325058,2.5811841486571714e-6,880371.6210766163,3,100,5070,building_footprint_area
PA,469,17900,"Binghamton city, NY",38327.103269540705,0.04353514169694618,880371.6210766163,18822,100,5070,building_footprint_area
PA,383,17900,"Binghamton city, NY",9.987743943929672,0.41687701318835485,23.95849046111107,9,100,5070,building_footprint_area
PA,469,19300,"Poughkeepsie city, NY",37.263712137937546,4.232725277124146e-5,880371.6210766163,34,100,5070,building_footprint_area
PA,466,18900,"Williamsport city, PA",216750.92192454217,0.4599179440820111,471281.7247371671,61298,100,5070,building_footprint_area
PA,466,17900,"Binghamton city, NY",70.40958254784346,1.494001970628306e-4,471281.7247371671,41,100,5070,building_footprint_area
PA,383,18900,"Williamsport city, PA",13.970746517181396,0.5831229868116452,23.95849046111107,6,100,5070,building_footprint_area
PA,466,18100,"Elmira city, NY",43.460490703582764,9.221764482342401e-5,471281.7247371671,20,100,5070,building_footprint_area
PA,386,18100,"Elmira city, NY",91.40200880169868,1,91.40200880169868,17,100,5070,building_footprint_area
PA,467,18100,"Elmira city, NY",40866.79183417559,0.3072634651566686,133002.44405347144,17082,100,5070,building_footprint_area
PA,467,18900,"Williamsport city, PA",25.5112197175622,1.9181015731790487e-4,133002.44405347144,8,100,5070,building_footprint_area
PA,467,18201,"Olean city, NY",56675.22632046265,0.4261216906486118,133002.44405347144,20910,100,5070,building_footprint_area
PA,385,16500,"Erie city, PA",486616.86830267776,0.7956035534807119,611632.346504439,110641,100,5070,building_footprint_area
PA,381,18201,"Olean city, NY",8.923879116773605,1,8.923879116773605,8,100,5070,building_footprint_area
PA,466,18800,"Scranton city, PA",64464.605640363414,0.13678571066237546,471281.7247371671,15966,100,5070,building_footprint_area
PA,469,18900,"Williamsport city, PA",4.974402368068695,5.650343842280425e-6,880371.6210766163,4,100,5070,building_footprint_area
PA,385,18201,"Olean city, NY",0.009005590341985226,1.4723862126412025e-8,611632.346504439,1,100,5070,building_footprint_area
PA,420,16500,"Erie city, PA",12.509874671697617,4.351465544575215e-6,2874864.6963993865,11,100,5070,building_footprint_area
PA,467,18202,"St. Marys borough, PA",35429.05561251007,0.26637898171454955,133002.44405347144,11350,100,5070,building_footprint_area
PA,420,15200,"Cleveland city, OH",1.7875957489013672,6.218016977078033e-7,2874864.6963993865,2,100,5070,building_footprint_area
PA,466,18201,"Olean city, NY",0.19732603430747986,4.187007981638333e-7,471281.7247371671,1,100,5070,building_footprint_area
PA,465,19000,"Allentown city, PA",746015.303341681,0.5671376617882705,1315404.272376097,76716,100,5070,building_footprint_area
PA,465,18800,"Scranton city, PA",56.900380313396454,4.325695264058534e-5,1315404.272376097,18,100,5070,building_footprint_area
PA,469,19000,"Allentown city, PA",73.38064783811569,8.335190058532063e-5,880371.6210766163,16,100,5070,building_footprint_area
PA,466,18700,"Sunbury city, PA",189911.33722411073,0.4029677521020445,471281.7247371671,41416,100,5070,building_footprint_area
PA,465,19600,"Newark city, NJ",34.826836943626404,2.6476147048478495e-5,1315404.272376097,10,100,5070,building_footprint_area
PA,369,19000,"Allentown city, PA",0.7525642514228821,1,0.7525642514228821,1,100,5070,building_footprint_area
PA,468,16100,"State College borough, PA",200379.10558891506,0.7425108927248543,269866.89023990894,37703,100,5070,building_footprint_area
PA,385,16100,"State College borough, PA",124816.22482371365,0.20407067339890564,611632.346504439,37472,100,5070,building_footprint_area
PA,426,16400,"Youngstown city, OH",196267.2304238542,0.2698784474670174,727243.0691148117,45180,100,5070,building_footprint_area
PA,426,16500,"Erie city, PA",15.430802792310715,2.1218219117705492e-5,727243.0691148117,9,100,5070,building_footprint_area
PA,465,19100,"Reading city, PA",568940.9609169675,0.4325217523349334,1315404.272376097,76452,100,5070,building_footprint_area
PA,467,16100,"State College borough, PA",5.859066605567932,4.405232285214542e-5,133002.44405347144,4,100,5070,building_footprint_area
PA,385,16400,"Youngstown city, OH",32.76896318793297,5.357624294269587e-5,611632.346504439,11,100,5070,building_footprint_area
PA,468,18900,"Williamsport city, PA",46.377121329307556,1.718518388383205e-4,269866.89023990894,10,100,5070,building_footprint_area
PA,466,16100,"State College borough, PA",7.185024708509445,1.524571043470128e-5,471281.7247371671,6,100,5070,building_footprint_area
PA,385,18202,"St. Marys borough, PA",0.7590814828872681,1.2410747849186209e-6,611632.346504439,1,100,5070,building_footprint_area
PA,466,19100,"Reading city, PA",5.624293088912964,1.1934036041922952e-5,471281.7247371671,2,100,5070,building_footprint_area
PA,90,19700,"Philadelphia city, PA",4185899.3790094308,0.8630464934331242,4850143.544826056,257446,100,5070,building_footprint_area
PA,465,19700,"Philadelphia city, PA",326.26380624994636,2.4803310518415424e-4,1315404.272376097,52,100,5070,building_footprint_area
PA,90,19600,"Newark city, NJ",40.690156027674675,8.389474590103904e-6,4850143.544826056,12,100,5070,building_footprint_area
PA,90,19000,"Allentown city, PA",18.44739943742752,3.8034749419131084e-6,4850143.544826056,7,100,5070,building_footprint_area
PA,465,18700,"Sunbury city, PA",30.01709394156933,2.2819671922874002e-5,1315404.272376097,11,100,5070,building_footprint_area
PA,463,16300,"Pittsburgh city, PA",2397582.936481953,0.9999326155379569,2397744.507205688,309765,100,5070,building_footprint_area
PA,463,16500,"Erie city, PA",106.26296531409025,4.431788499348008e-5,2397744.507205688,57,100,5070,building_footprint_area
PA,385,16300,"Pittsburgh city, PA",37.28156727552414,6.0954211281651963e-5,611632.346504439,19,100,5070,building_footprint_area
PA,468,19200,"Harrisburg city, PA",69399.93679765367,0.2571635843728656,269866.89023990894,20127,100,5070,building_footprint_area
PA,426,16300,"Pittsburgh city, PA",106.39226377010345,1.462953286025845e-4,727243.0691148117,20,100,5070,building_footprint_area
PA,462,19200,"Harrisburg city, PA",1141851.5708649724,0.6230434825119484,1832699.6476414865,160715,100,5070,building_footprint_area
PA,462,19100,"Reading city, PA",690686.2573694682,0.376868221837832,1832699.6476414865,87161,100,5070,building_footprint_area
PA,468,18700,"Sunbury city, PA",11.827006995677948,4.382533546506523e-5,269866.89023990894,7,100,5070,building_footprint_area
PA,466,19200,"Harrisburg city, PA",27.98323106765747,5.937686440793702e-5,471281.7247371671,14,100,5070,building_footprint_area
PA,463,16100,"State College borough, PA",3.747321754693985,1.5628528158160952e-6,2397744.507205688,2,100,5070,building_footprint_area
PA,464,16300,"Pittsburgh city, PA",82791.34379148344,0.1800930756382714,459714.19777279615,22409,100,5070,building_footprint_area
PA,464,16100,"State College borough, PA",105.61533762514591,2.297413004358504e-4,459714.19777279615,29,100,5070,building_footprint_area
PA,463,16400,"Youngstown city, OH",35.82673993706703,1.4941850488824276e-5,2397744.507205688,18,100,5070,building_footprint_area
PA,462,18700,"Sunbury city, PA",0.5576249361038208,3.042642239940582e-7,1832699.6476414865,1,100,5070,building_footprint_area
PA,468,16200,"Altoona city, PA",26.720141403377056,9.901229965492662e-5,269866.89023990894,7,100,5070,building_footprint_area
PA,464,16200,"Altoona city, PA",376798.2699546631,0.8196359211443967,459714.19777279615,84582,100,5070,building_footprint_area
PA,385,16200,"Altoona city, PA",4.199237942695618,6.865624368454066e-6,611632.346504439,3,100,5070,building_footprint_area
PA,90,19100,"Reading city, PA",22.79506516456604,4.699874334416953e-6,4850143.544826056,5,100,5070,building_footprint_area
PA,462,19700,"Philadelphia city, PA",122.33143997192383,6.674931166672782e-5,1832699.6476414865,26,100,5070,building_footprint_area
PA,253,17400,"Hagerstown city, MD",169601.80084189744,0.10444309658281453,1623867.9854481102,36192,100,5070,building_footprint_area
PA,422,16300,"Pittsburgh city, PA",0.735079437494278,4.618785432249877e-6,159149.94283166132,2,100,5070,building_footprint_area
PA,253,19200,"Harrisburg city, PA",203.58916893601418,1.2537298029176509e-4,1623867.9854481102,27,100,5070,building_footprint_area
PA,462,17400,"Hagerstown city, MD",7.319277256727219,3.993713463166998e-6,1832699.6476414865,4,100,5070,building_footprint_area
PA,90,19800,"Wilmington city, DE",11.607307732105255,2.3931884953152526e-6,4850143.544826056,7,100,5070,building_footprint_area
PA,468,17400,"Hagerstown city, MD",2.92358361184597,1.0833428321817966e-5,269866.89023990894,2,100,5070,building_footprint_area
PA,253,16200,"Altoona city, PA",6.061543554067612,3.7327809947524244e-6,1623867.9854481102,6,100,5070,building_footprint_area
PA,463,16200,"Altoona city, PA",10.417869538068771,4.344862226463683e-6,2397744.507205688,9,100,5070,building_footprint_area
PA,463,15500,"Steubenville city, OH",1.1154624223709106,4.6521321142378993e-7,2397744.507205688,1,100,5070,building_footprint_area
PA,252,11302,"Baltimore city, MD",23.917059689760208,8.684089859565422e-6,2754123.929684566,19,100,5070,building_footprint_area
PA,462,11302,"Baltimore city, MD",1.1468778848648071,6.25786056291729e-7,1832699.6476414865,1,100,5070,building_footprint_area
PA,252,19200,"Harrisburg city, PA",52.08589667081833,1.891196547454704e-5,2754123.929684566,16,100,5070,building_footprint_area
PA,422,15500,"Steubenville city, OH",2.2559280395507813,1.4174859251674117e-5,159149.94283166132,1,100,5070,building_footprint_area
PA,253,11304,"Arlington CDP, VA",2.8949719667434692,1.782763126489371e-6,1623867.9854481102,2,100,5070,building_footprint_area
PA,422,15600,"Wheeling city, WV",2.3796982765197754,1.495255501936855e-5,159149.94283166132,1,100,5070,building_footprint_area
PA,464,17501,"Cumberland city, MD",1.702787607908249,3.704013528748605e-6,459714.19777279615,3,100,5070,building_footprint_area
PA,251,17501,"Cumberland city, MD",7.691806346178055,7.958202534695575e-5,96652.55832135328,8,100,5070,building_footprint_area
PA,251,16200,"Altoona city, PA",4.108693718910217,4.250993238326409e-5,96652.55832135328,4,100,5070,building_footprint_area
PA,463,16702,"Morgantown city, WV",1.306523084640503,5.44896706348048e-7,2397744.507205688,1,100,5070,building_footprint_area
PA,566,16300,"Pittsburgh city, PA",3.666708827018738,0.1760112719698338,20.83223867416382,3,100,5070,building_footprint_area
PA,566,16702,"Morgantown city, WV",11.450411558151245,0.5496486353313562,20.83223867416382,11,100,5070,building_footprint_area
TN,395,1001,"Boone town, NC",17882.672924336046,0.9990495482740674,17899.685711514205,8065,100,5070,building_footprint_area
TN,489,100,"Johnson City city, TN",490479.32497543184,0.8411386335600163,583113.5384895331,116088,100,5070,building_footprint_area
TN,395,601,"North Wilkesboro town, NC",6.216139554977417,3.472764636855498e-4,17899.685711514205,6,100,5070,building_footprint_area
TN,224,301,"Middlesborough city, KY",38526.879375670804,0.6205270747887657,62087.34629151481,17347,100,5070,building_footprint_area
TN,224,11203,"Big Stone Gap town, VA",35.76193958520889,5.759940103946158e-4,62087.34629151481,10,100,5070,building_footprint_area
TN,489,1001,"Boone town, NC",8.520350009202957,1.46118199060746e-5,583113.5384895331,6,100,5070,building_footprint_area
TN,553,11203,"Big Stone Gap town, VA",16.41172668337822,2.1605271090908355e-4,75961.67904731538,11,100,5070,building_footprint_area
TN,553,301,"Middlesborough city, KY",1.5988940000534058,2.1048692184087702e-5,75961.67904731538,1,100,5070,building_footprint_area
TN,489,301,"Middlesborough city, KY",2.6855133771896362,4.605472519375986e-6,583113.5384895331,2,100,5070,building_footprint_area
TN,224,100,"Johnson City city, TN",1.5843386054039001,2.5517898574132236e-5,62087.34629151481,2,100,5070,building_footprint_area
TN,224,4401,"Corbin city, KY",1.4726598262786865,2.3719162023195507e-5,62087.34629151481,1,100,5070,building_footprint_area
TN,486,302,"Knoxville city, TN",877713.6059633319,0.9279928263567548,945819.3867825291,158130,100,5070,building_footprint_area
TN,486,4401,"Corbin city, KY",56.96712672710419,6.02304494105306e-5,945819.3867825291,6,100,5070,building_footprint_area
TN,233,4401,"Corbin city, KY",1.2059495449066162,4.239373361640371e-6,284464.1040155967,1,100,5070,building_footprint_area
TN,395,100,"Johnson City city, TN",10.578946262598038,5.910129615176983e-4,17899.685711514205,5,100,5070,building_footprint_area
TN,224,302,"Knoxville city, TN",5.103166222572327,8.21933377311981e-5,62087.34629151481,4,100,5070,building_footprint_area
TN,486,4602,"Somerset city, KY",21771.240573761985,0.023018391119918772,945819.3867825291,7534,100,5070,building_footprint_area
TN,486,301,"Middlesborough city, KY",22.02027903497219,2.32816955781382e-5,945819.3867825291,12,100,5070,building_footprint_area
TN,234,4602,"Somerset city, KY",5.568942178040743,4.798039301419857e-5,116067.03964247974,5,100,5070,building_footprint_area
TN,492,4602,"Somerset city, KY",24.448879100382328,1.1102793867970732e-4,220204.74658105918,13,100,5070,building_footprint_area
TN,492,6302,"Cookeville city, TN",118594.02103887429,0.5385625100284513,220204.74658105918,34865,100,5070,building_footprint_area
TN,492,5402,"Glasgow city, KY",7551.218089219183,0.03429180436144467,220204.74658105918,4299,100,5070,building_footprint_area
TN,494,6402,"Crossville city, TN",79164.61870624311,0.9998739205477274,79174.60099657066,27747,100,5070,building_footprint_area
TN,234,5402,"Glasgow city, KY",0.3232049345970154,2.7846401148214056e-6,116067.03964247974,1,100,5070,building_footprint_area
TN,493,301,"Middlesborough city, KY",6.4234248995780945,2.3259554272435382e-5,276162.8543841194,4,100,5070,building_footprint_area
TN,493,200,"Morristown city, TN",276019.37149102497,0.9994804410121904,276162.8543841194,79860,100,5070,building_footprint_area
TN,494,6302,"Cookeville city, TN",9.98229032754898,1.2607945227259624e-4,79174.60099657066,7,100,5070,building_footprint_area
TN,492,6402,"Crossville city, TN",46.29413193464279,2.1023221639594194e-4,220204.74658105918,8,100,5070,building_footprint_area
TN,222,5402,"Glasgow city, KY",5.462130546569824,6.413775712779163e-5,85162.48137094616,6,100,5070,building_footprint_area
TN,490,5600,"Nashville-Davidson (remain, TN",1475262.8645219193,0.937634334103303,1573388.2718072305,201498,100,5070,building_footprint_area
TN,222,5600,"Nashville-Davidson (remain, TN",2.169050708413124,2.5469557409503953e-5,85162.48137094616,3,100,5070,building_footprint_area
TN,224,200,"Morristown city, TN",1.2840227782726288,2.0680909315141886e-5,62087.34629151481,2,100,5070,building_footprint_area
TN,220,5401,"Bowling Green city, KY",7.631607562303543,2.8354772720395747e-5,269147.1956964086,7,100,5070,building_footprint_area
TN,489,200,"Morristown city, TN",21.341029312461615,3.65984116365096e-5,583113.5384895331,11,100,5070,building_footprint_area
TN,490,5401,"Bowling Green city, KY",7.732851028442383,4.914776070855193e-6,1573388.2718072305,3,100,5070,building_footprint_area
TN,220,5600,"Nashville-Davidson (remain, TN",12.428402543067932,4.617697208737357e-5,269147.1956964086,7,100,5070,building_footprint_area
TN,493,100,"Johnson City city, TN",25.930862620472908,9.389699667720428e-5,276162.8543841194,20,100,5070,building_footprint_area
TN,492,5600,"Nashville-Davidson (remain, TN",24.486515898257494,1.1119885596673006e-4,220204.74658105918,19,100,5070,building_footprint_area
TN,232,5900,"Clarksville city, TN",239296.21726459358,0.7363571342133955,324973.0411320301,36356,100,5070,building_footprint_area
TN,220,5900,"Clarksville city, TN",58.16046345233917,2.1609165684171846e-4,269147.1956964086,8,100,5070,building_footprint_area
TN,486,6402,"Crossville city, TN",4.952417969703674,5.2361138277686595e-6,945819.3867825291,3,100,5070,building_footprint_area
TN,486,200,"Morristown city, TN",148.8429213166237,1.573692857184444e-4,945819.3867825291,32,100,5070,building_footprint_area
TN,490,5900,"Clarksville city, TN",32.347662553191185,2.055923711445739e-5,1573388.2718072305,13,100,5070,building_footprint_area
TN,493,302,"Knoxville city, TN",111.12860557436943,4.0240243685995094e-4,276162.8543841194,32,100,5070,building_footprint_area
TN,488,5800,"Paris city, TN",75966.94200286362,0.9990883507613143,76036.2604017714,28750,100,5070,building_footprint_area
TN,159,25402,"Murray city, KY",16.919057473540306,5.997195745591097e-5,282116.14546646294,11,100,5070,building_footprint_area
TN,400,1203,"Asheville city, NC",1.0002772808074951,1,1.0002772808074951,1,100,5070,building_footprint_area
TN,488,25402,"Murray city, KY",38.777425080537796,5.099859576949211e-4,76036.2604017714,27,100,5070,building_footprint_area
TN,232,5600,"Nashville-Davidson (remain, TN",6.074320435523987,1.8691767213564375e-5,324973.0411320301,3,100,5070,building_footprint_area
TN,489,1203,"Asheville city, NC",8,1.3719455083692247e-5,583113.5384895331,1,100,5070,building_footprint_area
TN,159,25300,"Union City city, TN",63323.116362479515,0.2244576121574976,282116.14546646294,18354,100,5070,building_footprint_area
TN,495,4902,"Dyersburg city, TN",68601.36233843211,0.9998801250159693,68609.58691156749,15458,100,5070,building_footprint_area
TN,490,5800,"Paris city, TN",73054.4110797653,0.04643126708695578,1573388.2718072305,24470,100,5070,building_footprint_area
TN,495,25300,"Union City city, TN",3.332060694694519,4.856552625785796e-5,68609.58691156749,3,100,5070,building_footprint_area
TN,232,5800,"Paris city, TN",10.366325736045837,3.189903291650031e-5,324973.0411320301,3,100,5070,building_footprint_area
TN,490,6302,"Cookeville city, TN",2.2531657218933105,1.4320468521767179e-6,1573388.2718072305,1,100,5070,building_footprint_area
TN,492,6301,"McMinnville city, TN",93945.85313016642,0.42662955539690955,220204.74658105918,31711,100,5070,building_footprint_area
TN,490,6301,"McMinnville city, TN",2.263349510729313,1.4385193733073761e-6,1573388.2718072305,3,100,5070,building_footprint_area
TN,159,5800,"Paris city, TN",7.535966753959656,2.6712284550390992e-5,282116.14546646294,4,100,5070,building_footprint_area
TN,487,5600,"Nashville-Davidson (remain, TN",355002.7509425897,0.6344138774017832,559575.9544171533,44523,100,5070,building_footprint_area
TN,159,4901,"Jackson city, TN",32.79743093252182,1.1625506536782268e-4,282116.14546646294,4,100,5070,building_footprint_area
TN,491,4901,"Jackson city, TN",203185.70967309937,0.6509271219889625,312148.1696019185,49236,100,5070,building_footprint_area
TN,159,4902,"Dyersburg city, TN",0.43856287002563477,1.5545472213243808e-6,282116.14546646294,1,100,5070,building_footprint_area
TN,488,25300,"Union City city, TN",0.606383204460144,7.974921455316828e-6,76036.2604017714,1,100,5070,building_footprint_area
TN,487,6301,"McMinnville city, TN",21.930495880544186,3.919127637174241e-5,559575.9544171533,8,100,5070,building_footprint_area
TN,118,6402,"Crossville city, TN",47533.06070779497,0.05941761572081223,799982.6336206477,15990,100,5070,building_footprint_area
TN,491,4902,"Dyersburg city, TN",17787.583932161797,0.05698442491220193,312148.1696019185,4784,100,5070,building_footprint_area
TN,490,5500,"Columbia city, TN",25008.910873949528,0.015894939171768267,1573388.2718072305,8711,100,5070,building_footprint_area
TN,118,302,"Knoxville city, TN",16.34441876411438,2.0430966970046646e-5,799982.6336206477,3,100,5070,building_footprint_area
TN,118,6502,"Cleveland city, TN",191570.1158374555,0.23946784315857808,799982.6336206477,50107,100,5070,building_footprint_area
TN,486,6502,"Cleveland city, TN",46093.461630023085,0.04873389388519828,945819.3867825291,15965,100,5070,building_footprint_area
TN,491,5800,"Paris city, TN",6.064308166503906,1.9427658903903548e-5,312148.1696019185,3,100,5070,building_footprint_area
TN,496,5600,"Nashville-Davidson (remain, TN",97.01596719026566,4.5832828284144664e-4,211673.53362704697,13,100,5070,building_footprint_area
TN,496,5500,"Columbia city, TN",143411.16813308373,0.6775110977537869,211673.53362704697,38207,100,5070,building_footprint_area
TN,495,4901,"Jackson city, TN",3.402618646621704,4.9593924111617514e-5,68609.58691156749,2,100,5070,building_footprint_area
TN,496,4903,"Lexington city, TN",8173.999990932643,0.03861606999642489,211673.53362704697,3583,100,5070,building_footprint_area
TN,491,4903,"Lexington city, TN",39053.273842902854,0.1251113338024931,312148.1696019185,15487,100,5070,building_footprint_area
TN,487,5700,"Tullahoma city, TN",156865.24368492275,0.280328778330569,559575.9544171533,46606,100,5070,building_footprint_area
TN,492,5700,"Tullahoma city, TN",6.004003465175629,2.72655497140499e-5,220204.74658105918,3,100,5070,building_footprint_area
TN,487,5500,"Columbia city, TN",34230.85433511995,0.061172847162052096,559575.9544171533,11315,100,5070,building_footprint_area
TN,118,6401,"Chattanooga city, TN",409614.13549165917,0.512028784472212,799982.6336206477,58241,100,5070,building_footprint_area
TN,487,6401,"Chattanooga city, TN",13441.971935117152,0.024021711135029253,559575.9544171533,5582,100,5070,building_footprint_area
TN,492,6401,"Chattanooga city, TN",1.3675890564918518,6.2105339586239616e-6,220204.74658105918,2,100,5070,building_footprint_area
TN,51,5202,"Memphis city, TN",1031067.910002659,0.7679255937146269,1342666.4229475074,92004,100,5070,building_footprint_area
TN,496,6200,"Florence city, AL",59952.5514246698,0.28323121175036337,211673.53362704697,22158,100,5070,building_footprint_area
TN,10,6000,"Huntsville city, AL",35246.17810874432,0.040937838366702506,860968.2268278338,14314,100,5070,building_footprint_area
TN,10,5700,"Tullahoma city, TN",15.205002963542938,1.766035318116734e-5,860968.2268278338,7,100,5070,building_footprint_area
TN,487,6000,"Huntsville city, AL",13.20302352309227,2.359469419454301e-5,559575.9544171533,9,100,5070,building_footprint_area
TN,10,5500,"Columbia city, TN",14.01309072971344,1.6275967327323463e-5,860968.2268278338,4,100,5070,building_footprint_area
TN,491,5100,"Corinth city, MS",52095.399463033944,0.16689317617806643,312148.1696019185,20384,100,5070,building_footprint_area
TN,124,6502,"Cleveland city, TN",3.8481380939483643,1.0481409823032313e-4,36713.93599639903,2,100,5070,building_footprint_area
TN,491,5202,"Memphis city, TN",9.408584713935852,3.014140600579074e-5,312148.1696019185,4,100,5070,building_footprint_area
TN,124,1204,"Andrews town, NC",1.6221798658370972,4.418430826910532e-5,36713.93599639903,1,100,5070,building_footprint_area
TN,119,6501,"Blue Ridge city, GA",35.722439765930176,1.0078932204537081e-4,354426.82856671605,12,100,5070,building_footprint_area
TN,118,6501,"Blue Ridge city, GA",25.62624156475067,3.2033497338271785e-5,799982.6336206477,6,100,5070,building_footprint_area
TN,110,6502,"Cleveland city, TN",6.967303156852722,1.4729605155497491e-5,473013.572549997,3,100,5070,building_footprint_area
TN,110,6600,"Rome city, GA",1.0097413957118988,2.1346985674605992e-6,473013.572549997,2,100,5070,building_footprint_area
TN,8,6100,"Gadsden city, AL",0.18887794017791748,5.417689738245504e-7,348631.8879513481,1,100,5070,building_footprint_area
TN,496,6000,"Huntsville city, AL",10.208353757858276,4.822687835808815e-5,211673.53362704697,3,100,5070,building_footprint_area
TN,10,6200,"Florence city, AL",11.349765047430992,1.3182559697061369e-5,860968.2268278338,7,100,5070,building_footprint_area
TN,297,5100,"Corinth city, MS",2.3657720386981964,7.1932022673722005e-6,328889.9645473828,3,100,5070,building_footprint_area
TN,491,5201,"New Albany city, MS",2.7014389038085938,8.654348052893373e-6,312148.1696019185,1,100,5070,building_footprint_area
TX,379,31007,"Dumas city, TX",33405.03482562397,0.9256208370347114,36089.32890128018,4730,100,5070,building_footprint_area
TX,446,31006,"Guymon city, OK",3.523041605949402,9.044262563666899e-5,38953.331807309034,2,100,5070,building_footprint_area
TX,379,31006,"Guymon city, OK",2684.2940756562166,0.07437916296528854,36089.32890128018,626,100,5070,building_footprint_area
TX,446,31005,"Perryton city, TX",18190.727571410796,0.4669877190838286,38953.331807309034,4293,100,5070,building_footprint_area
TX,215,31004,"Liberal city, KS",1.261653184890747,3.640266597401467e-5,34658.26337530755,1,100,5070,building_footprint_area
TX,446,30904,"Pampa city, TX",5.747434496879578,1.4754667265204653e-4,38953.331807309034,3,100,5070,building_footprint_area
TX,500,30904,"Pampa city, TX",26148.75373309292,0.08992533054262287,290782.95932088804,4846,100,5070,building_footprint_area
TX,525,30904,"Pampa city, TX",25285.99997565616,0.8357922908146898,30253.92822301411,5333,100,5070,building_footprint_area
TX,500,30903,"Amarillo city, TX",261398.45752685133,0.8989469607756141,290782.95932088804,28082,100,5070,building_footprint_area
TX,500,31007,"Dumas city, TX",8.81163203716278,3.0303123875422392e-5,290782.95932088804,4,100,5070,building_footprint_area
TX,525,30905,"Wellington city, TX",4967.9282473579515,0.16420770918531025,30253.92822301411,2408,100,5070,building_footprint_area
TX,436,30905,"Wellington city, TX",1.071751356124878,1.656868110109618e-5,64685.37535277754,1,100,5070,building_footprint_area
TX,374,34803,"Tucumcari city, NM",3.02125084400177,5.5576521168101464e-5,54362.00000470411,2,100,5070,building_footprint_area
TX,374,30903,"Amarillo city, TX",18281.50702902954,0.33629202434508637,54362.00000470411,2774,100,5070,building_footprint_area
TX,500,30906,"Memphis city, TX",3226.936428906629,0.011097405557887607,290782.95932088804,1606,100,5070,building_footprint_area
TX,513,30905,"Wellington city, TX",2648.999999217689,0.2544424167189227,10410.999995114747,1115,100,5070,building_footprint_area
TX,374,30901,"Clovis city, NM",9447.000005110167,0.1737794783910211,54362.00000470411,1905,100,5070,building_footprint_area
TX,374,30902,"Littlefield city, TX",26630.4717197204,0.4898729207427244,54362.00000470411,6135,100,5070,building_footprint_area
TX,508,30908,"Plainview city, TX",44447.8232318497,0.9122286300310123,48724.43351217627,8819,100,5070,building_footprint_area
TX,508,30903,"Amarillo city, TX",4.67049116641283,9.585521738791835e-5,48724.43351217627,2,100,5070,building_footprint_area
TX,508,30906,"Memphis city, TX",4237.06356666889,0.08695972967258912,48724.43351217627,1736,100,5070,building_footprint_area
TX,513,32502,"Childress city, TX",7761.999995897058,0.7455575832810772,10410.999995114747,1991,100,5070,building_footprint_area
TX,521,32604,"Vernon city, TX",17490.972131755203,1,17490.972131755203,4926,100,5070,building_footprint_area
TX,508,30902,"Littlefield city, TX",9.439220607280731,1.9372663624548582e-4,48724.43351217627,3,100,5070,building_footprint_area
TX,529,30907,"Matador town, TX",1056.0598579826765,0.9991105556380926,1057.0000006738119,669,100,5070,building_footprint_area
TX,529,30908,"Plainview city, TX",0.9401426911354065,8.894443619073683e-4,1057.0000006738119,1,100,5070,building_footprint_area
TX,438,32601,"Wichita Falls city, TX",146971.2528273936,0.450608704176215,326161.5931189803,23582,100,5070,building_footprint_area
TX,438,32604,"Vernon city, TX",0.0653524398803711,2.0036828755779107e-7,326161.5931189803,1,100,5070,building_footprint_area
TX,505,30802,"Lubbock city, TX",348176.72151188925,0.9345543585346089,372559.0901505548,35076,100,5070,building_footprint_area
TX,445,33000,"Fort Worth city, TX",20565.363900833763,0.004197887863070849,4898978.86071443,9599,100,5070,building_footprint_area
TX,508,30802,"Lubbock city, TX",25.437001883983612,5.22058442765207e-4,48724.43351217627,3,100,5070,building_footprint_area
TX,516,33200,"Paris city, TX",213386.43112033652,0.9997562556729688,213438.45553304302,65249,100,5070,building_footprint_area
TX,445,33902,"Sherman city, TX",168961.7517675273,0.03448917755544004,4898978.86071443,40283,100,5070,building_footprint_area
TX,503,32503,"Stamford city, TX",10687.967172349803,0.33834003998385503,31589.42457079515,4406,100,5070,building_footprint_area
TX,445,33100,"Dallas city, TX",4646868.480471472,0.9485381775649891,4898978.86071443,265824,100,5070,building_footprint_area
TX,57,33200,"Paris city, TX",0.7248629331588745,8.059621331909914e-6,89937.5917686075,1,100,5070,building_footprint_area
TX,503,32603,"Seymour city, TX",3432.000003695488,0.10864395443494144,31589.42457079515,1686,100,5070,building_footprint_area
TX,438,32603,"Seymour city, TX",0.3140431046485901,9.628451395686876e-7,326161.5931189803,3,100,5070,building_footprint_area
TX,445,32601,"Wichita Falls city, TX",4.11740255355835,8.404613840195054e-7,4898978.86071443,2,100,5070,building_footprint_area
TX,435,33902,"Sherman city, TX",0.6050354689359665,2.808883756470009e-6,215400.67919945857,2,100,5070,building_footprint_area
TX,55,33500,"Texarkana city, TX",186270.170368623,0.7738118389510276,240717.65381766343,53837,100,5070,building_footprint_area
